,Lineup-Pos,Name,Bye,Fan Pts,Proj Pts,Passing Yds,Passing TD,Passing Int,Rushing Att*,Rushing Yds,Rushing TD,Receiving Tgt*,Receiving Rec*,Receiving Yds,Receiving TD,Ret TD,Misc 2PT,Fum Lost,Unnamed: 22_level_1,Pos,owner-id,owner,Field Goals Made 0‑19,Field Goals Made 20‑29,Field Goals Made 30‑39,Field Goals Made 40‑49,Field Goals Made 50+,PAT Made,Unnamed: 14_level_1,Pts vs.*,Tackles Sack,Tackles Safe,Turnovers Int,Turnovers Fum Rec,TD TD,Misc Blk Kick,Unnamed: 15_level_1,Unnamed: 20_level_1,Unnamed: 12_level_1,Unnamed: 13_level_1
158,BN,Philadelphia,9.0,8.0,8.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEF,12,Wap Wap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,QB,Aaron Rodgers,5.0,30.52,22.24,283,3,0,2,12,0,0,0,0,0,0,0,0,0.0,QB,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,WR,Mike Evans,13.0,12.2,11.34,0,0,0,0,0,0,4,2,2,2,0,0,0,0.0,WR,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,WR,DeSean Jackson,9.0,1.1,10.21,0,0,0,0,0,0,4,2,11,0,0,0,0,0.0,WR,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,WR,Preston Williams,11.0,6.7,8.33,0,0,0,0,0,0,2,2,7,1,0,0,0,0.0,WR,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,RB,Dalvin Cook,7.0,23.9,15.5,0,0,0,22,181,1,5,2,18,0,0,0,1,0.0,RB,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,RB,Miles Sanders,9.0,10.7,15.79,0,0,0,18,95,0,8,4,12,0,0,0,0,0.0,RB,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,TE,Dalton Schultz,10.0,4.8,6.49,0,0,0,0,0,0,6,4,48,0,0,0,0,0.0,TE,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,BN,Rob Gronkowski,13.0,4.8,4.17,0,0,0,0,0,0,7,6,48,0,0,0,0,0.0,TE,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,BN,Carson Wentz,9.0,23.5,22.36,225,1,2,9,65,1,0,0,0,0,0,0,0,0.0,QB,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,BN,James Robinson,7.0,24.9,11.53,0,0,0,11,46,2,6,6,83,0,0,0,0,0.0,RB,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,BN,Deebo Samuel,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,BN,Justin Jefferson,7.0,23.5,6.19,0,0,0,0,0,0,9,7,175,1,0,0,0,0.0,WR,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,BN,Bryan Edwards,6.0,4.8,6.36,0,0,0,0,0,0,3,2,48,0,0,0,0,0.0,WR,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,BN,Nyheim Hines,7.0,6.1,7.51,0,0,0,7,21,0,5,4,40,0,0,0,0,0.0,RB,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,K,Jake Elliott,9.0,14.0,9.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,K,9,jbaker6,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,DEF,Orleans,6.0,-3.0,6.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEF,9,jbaker6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,QB,Russell Wilson,6.0,46.8,27.51,315,5,0,6,22,0,0,0,0,0,0,1,0,0.0,QB,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,WR,Allen Robinson II,11.0,18.3,10.78,0,0,0,0,0,0,13,10,123,1,0,0,0,0.0,WR,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,WR,T.Y. Hilton,7.0,5.2,8.52,0,0,0,0,0,0,3,3,52,0,0,0,0,0.0,WR,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,WR,Robby Anderson,13.0,5.5,8.71,0,0,0,0,0,0,6,5,55,0,0,0,0,0.0,WR,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,RB,Derrick Henry,7.0,25.0,16.37,0,0,0,26,119,2,3,2,11,0,0,0,0,0.0,RB,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,RB,Austin Ekeler,10.0,20.3,13.38,0,0,0,12,59,1,11,11,84,0,0,0,0,0.0,RB,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,TE,Hunter Henry,10.0,5.0,8.13,0,0,0,0,0,0,7,5,50,0,0,0,0,0.0,TE,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,BN,Emmanuel Sanders,6.0,11.6,7.36,0,0,0,0,0,0,5,4,56,1,0,0,0,0.0,WR,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,BN,DJ Chark Jr.,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,BN,Zack Moss,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,BN,Jared Goff,9.0,31.24,20.8,321,2,1,2,4,1,0,0,0,0,0,1,0,0.0,QB,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,BN,Tarik Cohen,11.0,4.1,7.58,0,0,0,2,21,0,6,3,20,0,0,0,0,0.0,RB,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,BN,Jimmy Garoppolo,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,BN,Jerick McKinnon,11.0,13.7,10.82,0,0,0,14,38,1,4,3,39,0,0,0,0,0.0,RB,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,K,Justin Tucker,8.0,9.0,11.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,K,6,Stuky,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,DEF,Indianapolis,7.0,28.0,9.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEF,6,Stuky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
