Name,Roster Status,GP*,Bye,Fan Pts,Trends % Rostered,Rankings Proj,Rankings Actual,Passing Yds,Passing TD,Passing Int,Rushing Att*,Rushing Yds,Rushing TD,Receiving Tgt*,Receiving Rec*,Receiving Yds,Receiving TD,Ret TD,Misc 2PT,Fum Lost,Pos,Field Goals Made 0-19,Field Goals Made 20-29,Field Goals Made 30-39,Field Goals Made 40-49,Field Goals Made 50+,PAT Made,Pts vs.*,Tackles Sack,Tackles Safe,Turnovers Int,Turnovers Fum Rec,TD TD,Misc Blk Kick
Nick Mullens,W (Dec 23),1,11,15.46,6%,27,49,219,2,2,1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,1,QB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Lock,W (Dec 23),1,5,12.98,12%,28,67,132,1,0,5,37,0,0.0,0.0,0.0,0.0,0.0,0.0,1,QB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Beathard,W (Dec 23),1,11,10.0,0%,739,102,100,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colt McCoy,W (Dec 23),1,11,9.14,1%,35,115,221,0,0,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Huntley,W (Dec 23),1,7,2.08,0%,489,261,7,0,0,4,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,QB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chase Daniel,W (Dec 23),1,5,1.3,1%,730,301,55,0,1,1,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacoby Brissett,W (Dec 23),1,7,0.2,0%,654,356,0,0,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Ta'amu,W (Dec 23),0.0,5,0.0,0%,1100,1089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devlin Hodges,W (Dec 23),0.0,4,0.0,0%,1089,1077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Dolegala,W (Dec 23),0.0,5,0.0,0%,1049,1036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Moore,W (Dec 23),0.0,10,0.0,0%,549,486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Shurmur,W (Dec 23),0.0,9,0.0,0%,1033,1017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manny Wilkins,W (Dec 23),0.0,5,0.0,0%,1009,991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Blough,W (Dec 23),0.0,5,0.0,0%,1006,987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Rypien,W (Dec 23),0.0,5,0.0,0%,996,977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach Pascal,W (Dec 23),1,7,19.9,5%,209,31,0.0,0.0,0.0,0.0,0.0,0.0,6,5,79,2,0.0,0.0,0.0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Brown,W (Dec 23),1,13,15.3,64%,142,51,0.0,0.0,0.0,0.0,0.0,0.0,7,5,93,1,0.0,0.0,0.0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kendrick Bourne,W (Dec 23),1,11,14.6,7%,146,55,0.0,0.0,0.0,0.0,0.0,0.0,4,4,86,1,0.0,0.0,0.0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Ward,W (Dec 23),1,9,13.5,3%,248,62,0.0,0.0,0.0,0.0,0.0,0.0,5,4,15,2,0,0,0.0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russell Gage,W (Dec 23),1,10,12.8,24%,183,68,0.0,0.0,0.0,0.0,0.0,0.0,10,5,68,1,0.0,0.0,0.0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darnell Mooney,W (Dec 23),1,11,12.5,10%,187,74,0.0,0.0,0.0,1,16,0,5,4,49,1,0.0,0.0,0.0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyron Johnson,W (Dec 23),1,6,12.1,7%,188,80,0.0,0.0,0.0,0.0,0.0,0.0,5,3,61,1,0.0,0.0,0.0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad Hansen,W (Dec 23),1,8,11.5,2%,225,88,0.0,0.0,0.0,0.0,0.0,0.0,3,2,55,1,0.0,0.0,0.0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quez Watkins,W (Dec 23),1,9,10.0,0%,365,101,0.0,0.0,0.0,0.0,0.0,0.0,4,3,40,1,0.0,0.0,0.0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Larry Fitzgerald,W (Dec 23),1,8,9.5,8%,218,112,0.0,0.0,0.0,0.0,0.0,0.0,4,3,35,1,0.0,0.0,0.0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Guyton,W (Dec 23),1,6,9.5,1%,223,113,0.0,0.0,0.0,1,4,0,6,4,91,0,0.0,0.0,0.0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lil'Jordan Humphrey,W (Dec 23),1,6,8.9,0%,1060,127,0.0,0.0,0.0,0.0,0.0,0.0,4,2,29,1,0.0,0.0,0.0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Kumerow,W (Dec 23),1,11,8.2,0%,525,133,0.0,0.0,0.0,0.0,0.0,0.0,1,1,22,1,0.0,0.0,0.0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mecole Hardman,W (Dec 23),1,10,7.7,23%,237,149,0.0,0.0,0.0,1,-5,0,9,3,22,1,0,0,0.0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rashard Higgins,W (Dec 23),1,9,7.6,25%,174,150,0.0,0.0,0.0,0.0,0.0,0.0,5,4,76,0,0.0,0.0,0.0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Conley,W (Dec 23),1,8,7.3,0%,351,154,0.0,0.0,0.0,0.0,0.0,0.0,3,1,13,1,0.0,0.0,0.0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dez Bryant,W (Dec 23),1,7,7.1,5%,336,158,0.0,0.0,0.0,0.0,0.0,0.0,3,1,11,1,0.0,0.0,0.0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miles Boykin,W (Dec 23),1,7,6.4,1%,286,166,0.0,0.0,0.0,0.0,0.0,0.0,2,1,4,1,0.0,0.0,0.0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alshon Jeffery,W (Dec 23),1,9,6.3,6%,258,167,0.0,0.0,0.0,0.0,0.0,0.0,3,2,63,0,0.0,0.0,0.0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allen Lazard,W (Dec 23),1,5,5.6,32%,244,179,0.0,0.0,0.0,0.0,0.0,0.0,6,5,56,0,0.0,0.0,0.0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lynn Bowden Jr.,W (Dec 23),1,7,4.6,27%,160,199,0.0,0.0,0.0,1,9,0,7,6,37,0,0.0,0.0,0.0,"WR,RB",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Reagor,W (Dec 23),1,9,3.9,21%,196,215,0.0,0.0,0.0,1,-10,0,8,5,49,0,0.0,0.0,0.0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K.J. Hill,W (Dec 23),1,6,3.9,0%,370,211,0.0,0.0,0.0,0.0,0.0,0.0,3,3,39,0,0,0,0.0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohamed Sanu,W (Dec 23),1,5,3.8,1%,289,216,0.0,0.0,0.0,0.0,0.0,0.0,5,4,38,0,0.0,0.0,0.0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salvon Ahmed,W (Dec 23),1,7,20.7,34%,124,26,0.0,0.0,0.0,23,122,1,3,1,5,0,0,1,0.0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.D. McKissic,W (Dec 23),1,8,16.7,70%,122,42,0.0,0.0,0.0,13,51,0,10,9,56,1,0.0,0.0,0.0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benny Snell Jr.,W (Dec 23),1,4,16.7,22%,125,43,0.0,0.0,0.0,18,84,1,4,3,23,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Le'Veon Bell,W (Dec 23),1,10,13.6,53%,245,61,0.0,0.0,0.0,15,62,1,1,1,14,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Wilson Jr.,W (Dec 23),1,11,12.0,56%,101,81,0.0,0.0,0.0,16,60,1,4,0,0,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darrynton Evans,W (Dec 23),1,4,11.7,1%,1119,87,0.0,0.0,0.0,8,30,0,2,2,27,1,0,0,0.0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ty Johnson,W (Dec 23),1,10,11.5,15%,235,89,0.0,0.0,0.0,3,16,0,6,6,39,1,0.0,0.0,0.0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sony Michel,W (Dec 23),1,5,8.2,19%,133,134,0.0,0.0,0.0,10,74,0,1,1,8,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gus Edwards,W (Dec 23),1,7,7.8,44%,166,146,0.0,0.0,0.0,9,42,0,2,2,36,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peyton Barber,W (Dec 23),1,8,6.5,7%,211,165,0.0,0.0,0.0,4,5,1,1,0,0,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cam Akers,W (Dec 25),1,9,6.2,93%,45,169,0.0,0.0,0.0,15,63,0,3,1,-1,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James White,W (Dec 23),1,5,5.5,53%,189,180,0.0,0.0,0.0,2,3,0,4,4,52,0,0.0,0.0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodney Smith,W (Dec 23),1,13,4.7,0%,301,197,0.0,0.0,0.0,4,23,0,4,3,24,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lynn Bowden Jr.,W (Dec 23),1,7,4.6,27%,160,199,0.0,0.0,0.0,1,9,0,7,6,37,0,0.0,0.0,0.0,"WR,RB",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfred Morris,W (Dec 23),1,11,3.9,0%,352,212,0.0,0.0,0.0,7,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ito Smith,W (Dec 23),1,10,3.3,3%,198,222,0.0,0.0,0.0,6,24,0,3,2,9,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Laird,W (Dec 23),1,7,3.2,0%,347,227,0.0,0.0,0.0,2,20,0,2,2,12,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Smith,W (Dec 23),1,10,3.2,0%,427,226,0.0,0.0,0.0,0.0,0.0,0.0,3,3,32,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LeSean McCoy,W (Dec 23),1,13,3.2,2%,238,224,0.0,0.0,0.0,0.0,0.0,0.0,3,3,32,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Juszczyk,W (Dec 23),1,11,2.9,0%,316,237,0.0,0.0,0.0,2,4,0,2,1,25,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dare Ogunbowale,W (Dec 23),1,8,2.5,0%,322,245,0.0,0.0,0.0,2,17,0,1,1,8,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D'Ernest Johnson,W (Dec 23),1,9,2.4,1%,428,249,0.0,0.0,0.0,4,24,0,0.0,0.0,0.0,0.0,0,0,0.0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrian Peterson,W (Dec 23),1,5,2.3,49%,243,250,0.0,0.0,0.0,6,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerick McKinnon,W (Dec 23),1,11,2.2,37%,357,255,0.0,0.0,0.0,0.0,0.0,0.0,2,2,22,0,0,0,0.0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buddy Howell,W (Dec 23),1,8,2.2,0%,309,254,0.0,0.0,0.0,5,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noah Fant,W (Dec 23),1,5,12.8,73%,197,69,0.0,0.0,0.0,0.0,0.0,0.0,11,8,68,1,0.0,0.0,0.0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Conklin,W (Dec 23),1,7,11.7,0%,295,86,0.0,0.0,0.0,0.0,0.0,0.0,4,3,57,1,0.0,0.0,0.0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dawson Knox,W (Dec 23),1,11,9.6,2%,230,111,0.0,0.0,0.0,0.0,0.0,0.0,4,2,36,1,0.0,0.0,0.0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob Hollister,W (Dec 23),1,6,7.7,1%,268,148,0.0,0.0,0.0,0.0,0.0,0.0,2,2,17,1,0.0,0.0,0.0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dalton Schultz,W (Dec 23),1,10,7.4,19%,239,152,0.0,0.0,0.0,0.0,0.0,0.0,2,2,14,1,0.0,0.0,0.0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Brate,W (Dec 23),1,13,5.4,1%,291,184,0.0,0.0,0.0,0.0,0.0,0.0,4,4,54,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan Arnold,W (Dec 23),1,8,5.4,2%,255,182,0.0,0.0,0.0,0.0,0.0,0.0,5,3,54,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonnu Smith,W (Dec 23),1,4,5.2,64%,212,186,0.0,0.0,0.0,0.0,0.0,0.0,5,5,52,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Eifert,W (Dec 23),1,8,5.1,6%,240,187,0.0,0.0,0.0,0.0,0.0,0.0,4,3,51,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Akins,W (Dec 23),1,8,5.0,4%,236,188,0.0,0.0,0.0,0.0,0.0,0.0,6,5,50,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Herndon,W (Dec 23),1,10,4.8,12%,311,194,0.0,0.0,0.0,0.0,0.0,0.0,4,3,48,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hunter Bryant,W (Dec 23),1,5,4.4,0%,404,201,0.0,0.0,0.0,0.0,0.0,0.0,2,1,44,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maxx Williams,W (Dec 23),1,8,4.2,0%,310,205,0.0,0.0,0.0,0.0,0.0,0.0,1,1,42,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Durham Smythe,W (Dec 23),1,7,4.0,0%,302,208,0.0,0.0,0.0,0.0,0.0,0.0,5,5,40,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Irv Smith Jr.,W (Dec 23),1,7,3.7,20%,219,218,0.0,0.0,0.0,0.0,0.0,0.0,4,3,37,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kahale Warring,W (Dec 23),1,8,3.2,0%,397,225,0.0,0.0,0.0,0.0,0.0,0.0,2,2,32,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ian Thomas,W (Dec 23),1,13,2.9,6%,290,238,0.0,0.0,0.0,0.0,0.0,0.0,4,3,29,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ross Dwelley,W (Dec 23),1,11,2.8,1%,283,242,0.0,0.0,0.0,0.0,0.0,0.0,2,2,28,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gerald Everett,W (Dec 23),1,9,2.8,4%,259,241,0.0,0.0,0.0,0.0,0.0,0.0,4,2,28,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jimmy Graham,W (Dec 23),1,11,2.5,27%,266,247,0.0,0.0,0.0,0.0,0.0,0.0,3,2,25,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Njoku,W (Dec 23),1,9,2.2,1%,326,252,0.0,0.0,0.0,0.0,0.0,0.0,1,1,22,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Foster Moreau,W (Dec 23),1,6,2.2,0%,353,256,0.0,0.0,0.0,0.0,0.0,0.0,1,1,22,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Stocker,W (Dec 23),1,10,2.1,0%,381,258,0.0,0.0,0.0,0.0,0.0,0.0,3,2,21,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Firkser,W (Dec 23),1,4,2.0,4%,282,265,0.0,0.0,0.0,0.0,0.0,0.0,1,1,20,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harrison Bryant,W (Dec 23),1,9,1.9,1%,279,276,0.0,0.0,0.0,0.0,0.0,0.0,2,2,19,0,0,0,0.0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cairo Santos,W (Dec 23),1,11,18.0,1%,130,36,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Folk,W (Dec 23),1,5,15.0,3%,127,52,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Zuerlein,W (Dec 23),1,10,13.0,40%,100,66,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Bass,W (Dec 23),1,11,12.0,46%,105,82,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,2,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Ficken,W (Dec 23),1,10,11.0,0%,156,95,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,2,1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joey Slye,W (Dec 23),1,13,10.0,37%,96,105,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robbie Gould,W (Dec 23),1,11,10.0,32%,114,104,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Gay,W (Dec 23),1,9,10.0,20%,98,103,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Seibert,W (Dec 23),1,9,9.0,0%,170,121,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,2,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Carlson,W (Dec 23),1,6,9.0,61%,97,120,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,2,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Nugent,W (Dec 23),1,8,8.0,1%,1140,139,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Succop,W (Dec 23),1,13,7.0,17%,113,160,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Graham Gano,W (Dec 23),1,11,6.0,7%,134,172,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Boswell,W (Dec 23),1,4,5.0,19%,108,189,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dustin Hopkins,W (Dec 23),1,8,4.0,3%,175,209,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aldrick Rosas,W (Dec 23),1,8,2.0,0%,177,267,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Parkey,W (Dec 23),1,9,2.0,1%,126,270,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Elliott,W (Dec 23),1,9,2.0,13%,110,268,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
