Name,Roster Status,GP*,Bye,Fan Pts,Trends % Rostered,Rankings Proj,Rankings Actual,Passing Yds,Passing TD,Passing Int,Rushing Att*,Rushing Yds,Rushing TD,Receiving Tgt*,Receiving Rec*,Receiving Yds,Receiving TD,Ret TD,Misc 2PT,Fum Lost,Pos,Field Goals Made 0-19,Field Goals Made 20-29,Field Goals Made 30-39,Field Goals Made 40-49,Field Goals Made 50+,PAT Made,Pts vs.*,Tackles Sack,Tackles Safe,Turnovers Int,Turnovers Fum Rec,TD TD,Misc Blk Kick
Brett Rypien,W (Oct 21),0.0,5,0.0,1%,967,947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Drew Anderson,W (Oct 21),0.0,8,0.0,0%,954,934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
J.T. Barrett,W (Oct 21),0.0,4,0.0,0%,827,794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Finley,W (Oct 21),0.0,9,0.0,0%,905,880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Trace McSorley,W (Oct 21),0.0,7,0.0,0%,925,901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Shurmur,W (Oct 21),0.0,10,0.0,0%,1007,993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurt Benkert,W (Oct 21),0.0,10,0.0,0%,823,791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Tim Boyle,W (Oct 21),1,5,0.0,0%,838,805,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Chase Claypool,W (Oct 21),1,4,14.1,40%,55,46,0.0,0.0,0.0,2,7,1,4,4,74,0,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Travis Fulgham,W (Oct 21),1,9,13.5,13%,141,51,0.0,0.0,0.0,0.0,0.0,0.0,10,6,75,1,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
James Washington,W (Oct 21),1,4,12.8,9%,142,58,0.0,0.0,0.0,0.0,0.0,0.0,7,4,68,1,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandin Cooks,W (Oct 21),1,8,12.8,48%,108,59,0.0,0.0,0.0,0.0,0.0,0.0,9,9,68,1,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Humphries,W (Oct 21),1,4,12.4,2%,144,62,0.0,0.0,0.0,0.0,0.0,0.0,6,6,64,1,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Zach Pascal,W (Oct 21),1,7,11.4,7%,151,68,0.0,0.0,0.0,0.0,0.0,0.0,7,4,54,1,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcus Johnson,W (Oct 21),1,7,10.8,0%,632,76,0.0,0.0,0.0,0.0,0.0,0.0,8,5,108,0,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Reynolds,W (Oct 21),1,9,10.5,1%,215,80,0.0,0.0,0.0,0.0,0.0,0.0,5,2,45,1,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Cole Beasley,W (Oct 21),1,11,10.5,31%,161,78,0.0,0.0,0.0,0.0,0.0,0.0,7,4,45,1,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Tim Patrick,W (Oct 21),1,5,10.1,17%,188,83,0.0,0.0,0.0,0.0,0.0,0.0,8,4,101,0,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Cam Sims,W (Oct 21),1,8,8.2,0%,326,99,0.0,0.0,0.0,0.0,0.0,0.0,1,1,22,1,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Rashard Higgins,W (Oct 21),1,9,7.3,0%,250,116,0.0,0.0,0.0,0.0,0.0,0.0,2,1,13,1,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Demarcus Robinson,W (Oct 21),1,10,6.9,1%,195,129,0.0,0.0,0.0,0.0,0.0,0.0,6,5,69,0,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Johnson,W (Oct 21),1,13,6.7,0%,298,132,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7,1,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Russell Gage,W (Oct 21),1,10,6.5,35%,180,133,0.0,0.0,0.0,0.0,0.0,0.0,4,4,65,0,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
John Hightower,W (Oct 21),1,9,5.0,0%,202,154,0.0,0.0,0.0,0.0,0.0,0.0,4,1,50,0,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakeem Grant,W (Oct 21),1,7,4.8,1%,226,156,0.0,0.0,0.0,0.0,0.0,0.0,4,4,48,0,0,0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Byron Pringle,W (Oct 21),1,10,4.6,0%,309,160,0.0,0.0,0.0,0.0,0.0,0.0,2,2,46,0,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Dontrelle Inman,W (Oct 21),1,8,4.5,0%,213,162,0.0,0.0,0.0,0.0,0.0,0.0,5,5,45,0,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Kendrick Bourne,W (Oct 21),1,11,4.4,5%,206,165,0.0,0.0,0.0,0.0,0.0,0.0,3,2,44,0,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg Ward,W (Oct 21),1,9,3.9,13%,204,178,0.0,0.0,0.0,0.0,0.0,0.0,3,2,19,0,0,1,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Damiere Byrd,W (Oct 21),1,5,3.8,4%,184,179,0.0,0.0,0.0,0.0,0.0,0.0,4,3,38,0,0.0,0.0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Darnell Mooney,W (Oct 21),1,11,3.6,1%,186,183,0.0,0.0,0.0,0.0,0.0,0.0,5,3,36,0,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Darrel Williams,W (Oct 21),1,10,10.1,9%,265,85,0.0,0.0,0.0,6,26,1,1,1,15,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Giovani Bernard,W (Oct 21),1,9,8.8,7%,248,96,0.0,0.0,0.0,8,15,1,3,3,13,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Gus Edwards,W (Oct 21),1,7,8.6,3%,219,97,0.0,0.0,0.0,14,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
J.D. McKissic,W (Oct 21),1,8,8.4,7%,196,98,0.0,0.0,0.0,8,41,0,6,6,43,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Benny Snell Jr.,W (Oct 21),1,4,8.1,10%,235,100,0.0,0.0,0.0,6,17,1,1,1,4,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeremy McNichols,W (Oct 21),1,4,6.2,0%,257,138,0.0,0.0,0.0,5,51,0,3,2,11,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Ty Johnson,W (Oct 21),1,10,4.2,0%,275,166,0.0,0.0,0.0,3,42,0,1,0,0,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Ke'Shawn Vaughn,W (Oct 21),1,13,4.2,8%,272,167,0.0,0.0,0.0,5,42,0,1,0,0,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
JaMycal Hasty,W (Oct 21),1,11,3.7,0%,520,181,0.0,0.0,0.0,9,37,0,1,0,0,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
La'Mical Perine,W (Oct 21),1,10,3.6,4%,163,182,0.0,0.0,0.0,7,27,0,3,2,9,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ Dillon,W (Oct 21),1,5,3.1,5%,296,197,0.0,0.0,0.0,5,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Royce Freeman,W (Oct 21),1,5,3.0,1%,232,199,0.0,0.0,0.0,8,26,0,1,1,4,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Dontrell Hilliard,W (Oct 21),1,9,2.9,0%,321,206,0.0,0.0,0.0,4,29,0,0.0,0.0,0.0,0.0,0,0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Nyheim Hines,W (Oct 21),1,7,2.7,50%,192,211,0.0,0.0,0.0,0.0,0.0,0.0,6,5,27,0,0,0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Trenton Cannon,W (Oct 21),1,13,2.7,0%,306,212,0.0,0.0,0.0,3,12,0,2,2,15,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Ito Smith,W (Oct 21),1,10,2.5,1%,255,217,0.0,0.0,0.0,2,8,0,1,1,17,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Malcolm Brown,W (Oct 21),1,9,2.2,36%,205,221,0.0,0.0,0.0,2,4,0,4,3,18,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Kerryon Johnson,W (Oct 21),1,5,2.0,20%,236,227,0.0,0.0,0.0,4,9,0,2,1,11,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Darwin Thompson,W (Oct 21),1,10,1.7,0%,343,234,0.0,0.0,0.0,3,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Thompson,W (Oct 21),1,8,1.5,15%,225,238,0.0,0.0,0.0,0.0,0.0,0.0,4,3,15,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Brian Hill,W (Oct 21),1,10,1.4,19%,208,240,0.0,0.0,0.0,10,28,0,2,2,6,0,0.0,0.0,1,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Rico Dowdle,W (Oct 21),1,10,1.3,0%,478,242,0.0,0.0,0.0,3,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Duke Johnson,W (Oct 21),1,8,1.1,27%,197,252,0.0,0.0,0.0,4,9,0,2,1,2,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Peyton Barber,W (Oct 21),1,8,1.0,3%,289,256,0.0,0.0,0.0,4,6,0,1,1,4,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Zack Moss,W (Oct 21),1,11,1.0,57%,191,260,0.0,0.0,0.0,5,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Trey Burton,W (Oct 21),1,7,17.9,3%,178,30,0.0,0.0,0.0,1,1,1,5,4,58,1,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Firkser,W (Oct 21),1,4,17.3,0%,251,33,0.0,0.0,0.0,0.0,0.0,0.0,9,8,113,1,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Darren Fells,W (Oct 21),1,8,14.5,2%,231,43,0.0,0.0,0.0,0.0,0.0,0.0,7,6,85,1,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Rob Gronkowski,W (Oct 21),1,13,13.8,54%,185,50,0.0,0.0,0.0,0.0,0.0,0.0,8,5,78,1,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Shaheen,W (Oct 21),1,7,11.1,0%,333,71,0.0,0.0,0.0,0.0,0.0,0.0,3,3,51,1,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Logan Thomas,W (Oct 21),1,8,10.2,17%,218,81,0.0,0.0,0.0,0.0,0.0,0.0,4,3,42,1,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Boyle,W (Oct 21),1,7,9.3,0%,260,94,0.0,0.0,0.0,0.0,0.0,0.0,3,3,33,1,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Cole Kmet,W (Oct 21),1,11,8.0,0%,304,102,0.0,0.0,0.0,0.0,0.0,0.0,2,2,20,1,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Irv Smith Jr.,W (Oct 21),1,7,7.5,6%,249,114,0.0,0.0,0.0,0.0,0.0,0.0,5,4,55,0,0,1,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Doyle,W (Oct 21),1,7,6.9,10%,267,130,0.0,0.0,0.0,0.0,0.0,0.0,3,3,29,1,0.0,0.0,1,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Durham Smythe,W (Oct 21),1,7,6.4,0%,317,134,0.0,0.0,0.0,0.0,0.0,0.0,2,1,4,1,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason Croom,W (Oct 21),1,9,6.3,0%,731,136,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,1,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Albert Okwuegbunam,W (Oct 21),1,5,4.5,0%,302,161,0.0,0.0,0.0,0.0,0.0,0.0,6,2,45,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Richard Rodgers,W (Oct 21),1,9,3.1,0%,290,196,0.0,0.0,0.0,0.0,0.0,0.0,3,3,31,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Pharaoh Brown,W (Oct 21),1,8,2.8,0%,733,209,0.0,0.0,0.0,0.0,0.0,0.0,2,2,28,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Gerald Everett,W (Oct 21),1,9,2.7,2%,273,210,0.0,0.0,0.0,0.0,0.0,0.0,4,3,27,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Izzo,W (Oct 21),1,5,1.8,0%,263,232,0.0,0.0,0.0,0.0,0.0,0.0,3,3,38,0,0.0,0.0,1,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Griffin,W (Oct 21),1,10,1.7,0%,262,233,0.0,0.0,0.0,0.0,0.0,0.0,3,2,17,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaden Smith,W (Oct 21),1,11,1.5,0%,285,239,0.0,0.0,0.0,0.0,0.0,0.0,3,3,15,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison Bryant,W (Oct 21),1,9,1.1,0%,271,247,0.0,0.0,0.0,0.0,0.0,0.0,2,1,11,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Geoff Swaim,W (Oct 21),1,4,1.0,0%,353,259,0.0,0.0,0.0,0.0,0.0,0.0,3,2,10,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Ian Thomas,W (Oct 21),1,13,0.9,9%,237,266,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric Ebron,W (Oct 21),1,4,0.9,51%,170,267,0.0,0.0,0.0,0.0,0.0,0.0,4,2,9,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Kroft,W (Oct 21),1,11,0.7,0%,244,284,0.0,0.0,0.0,0.0,0.0,0.0,2,1,7,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Vannett,W (Oct 21),1,5,0.7,0%,276,282,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon McManus,W (Oct 21),1,5,24.0,7%,113,17,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,2,0,2,2,0,0,0,0,0,0,0,0
Cairo Santos,W (Oct 21),1,11,13.0,0%,126,53,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,2,0,1,2,0,0,0,0,0,0,0
Randy Bullock,W (Oct 21),1,9,12.0,25%,120,64,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,1,1,3,0,0,0,0,0,0,0
Ryan Succop,W (Oct 21),1,13,10.0,11%,124,87,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,0,1,5,0,0,0,0,0,0,0
Chris Boswell,W (Oct 21),1,4,8.0,19%,103,107,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,0,0,5,0,0,0,0,0,0,0
Graham Gano,W (Oct 21),1,11,8.0,4%,106,104,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,1,0,0,2,0,0,0,0,0,0,0
Nick Folk,W (Oct 21),1,5,7.0,2%,110,122,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,1,0,0,0,0,0,0,0,0,0
Dustin Hopkins,W (Oct 21),1,8,7.0,0%,146,123,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,1,0,0,1,0,0,0,0,0,0,0
Jason Sanders,W (Oct 21),1,7,6.0,15%,100,142,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,0,0,0,3,0,0,0,0,0,0,0
Tyler Bass,W (Oct 21),1,11,6.0,2%,121,140,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,1,0,2,0,0,0,0,0,0,0
Sam Sloman,W (Oct 21),1,9,5.0,5%,122,155,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,1,0,1,0,0,0,0,0,0,0
Mason Crosby,W (Oct 21),1,5,4.0,35%,104,171,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,0,0,1,0,0,0,0,0,0,0
Jon Brown,W (Oct 21),1,8,4.0,0%,102,172,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,0,0,1,0,0,0,0,0,0,0
Stephen Gostkowski,W (Oct 21),1,4,4.0,28%,112,174,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,0,0,4,0,0,0,0,0,0,0
Cody Parkey,W (Oct 21),1,9,1.0,2%,109,262,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,0,0,1,0,0,0,0,0,0,0
Austin Seibert,W (Oct 21),0.0,9,0.0,0%,1122,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Chase McLaughlin,W (Oct 21),0.0,7,0.0,0%,1125,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Austin MacGinnis,W (Oct 21),0.0,9,0.0,0%,1127,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Adam Vinatieri,W (Oct 21),0.0,7,0.0,0%,1124,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Lirim Hajrullahu,W (Oct 21),0.0,9,0.0,0%,1128,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Ramiz Ahmed,W (Oct 21),0.0,11,0.0,0%,1129,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Justin Rohrwasser,W (Oct 21),0.0,5,0.0,0%,1104,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Elliott Fry,W (Oct 21),0.0,10,0.0,0%,1120,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Nick Vogel,W (Oct 21),0.0,7,0.0,0%,1105,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Brandon Wright,W (Oct 21),0.0,8,0.0,0%,1106,1097,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Tampa Bay,W (Oct 21),1,13,19.00,78%,173,24,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,10,5,0,2,0,1,0
Denver,W (Oct 21),1,5,14.00,28%,193,47,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,12,4,0,2,1,0,0
Atlanta,W (Oct 21),1,10,7.00,1%,190,125,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,23,1,0,3,0,0,0
Houston,W (Oct 21),1,8,6.00,15%,177,145,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,42,2,0,1,1,0,1
York,W (Oct 21),1,10,6.00,8%,182,144,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,24,2,0,2,0,0,0
Detroit,W (Oct 21),1,5,6.00,2%,175,143,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,16,1,0,1,1,0,0
Cincinnati,W (Oct 21),1,9,4.00,3%,211,175,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,31,1,0,1,1,0,0
Washington,W (Oct 21),1,8,4.00,10%,155,177,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,14,1,0,1,0,0,0
Kansas City,W (Oct 21),1,10,3.00,83%,171,203,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,17,0,0,1,0,0,0
Cleveland,W (Oct 21),1,9,1.00,27%,166,263,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,32,2,0,0,0,0,0
Jacksonville,W (Oct 21),1,8,1.00,3%,167,264,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,34,0,0,1,0,0,0
