Name,Roster Status,GP*,Bye,Fan Pts,Trends % Rostered,Rankings Proj,Rankings Actual,Passing Yds,Passing TD,Passing Int,Rushing Att*,Rushing Yds,Rushing TD,Receiving Tgt*,Receiving Rec*,Receiving Yds,Receiving TD,Ret TD,Misc 2PT,Fum Lost,Pos,Field Goals Made 0-19,Field Goals Made 20-29,Field Goals Made 30-39,Field Goals Made 40-49,Field Goals Made 50+,PAT Made,Pts vs.*,Tackles Sack,Tackles Safe,Turnovers Int,Turnovers Fum Rec,TD TD,Misc Blk Kick
Mecole Hardman,W (Dec 23),1,10,14.1,31%,261,64,0,0,0,0,0,0,6,4,81,1,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Ward,W (Dec 23),1,9,12.6,0%,258,80,0,0,0,1,-6,0,11,8,72,1,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Braxton Berrios,W (Dec 23),1,10,12.4,1%,248,85,0,0,0,0,0,0,4,4,64,1,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kalif Raymond,W (Dec 23),1,4,11.5,0%,324,100,0,0,0,1,-3,0,3,3,118,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Miller,W (Dec 23),1,11,11.0,46%,189,105,0,0,0,1,9,0,5,2,41,1,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scotty Miller,W (Dec 23),1,13,8.3,16%,236,127,0,0,0,0,0,0,5,3,83,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriel Davis,W (Dec 23),1,11,8.1,0%,266,128,0,0,0,0,0,0,4,4,81,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devin Duvernay,W (Dec 23),1,7,6.7,1%,334,153,0,0,0,0,0,0,3,2,7,0,1,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Preston Williams,W (Dec 23),1,7,6.7,30%,122,152,0,0,0,0,0,0,2,2,7,1,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kendrick Bourne,W (Dec 23),1,11,6.3,6%,191,161,0,0,0,0,0,0,6,4,63,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odell Beckham Jr.,W (Dec 23),1,9,5.9,99%,62,177,0,0,0,0,0,0,6,4,59,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jakeem Grant,W (Dec 23),1,7,4.8,1%,313,196,0,0,0,1,29,0,1,1,19,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan Edwards,W (Dec 23),1,6,4.8,9%,192,199,0,0,0,0,0,0,3,2,48,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tre'Quan Smith,W (Dec 23),1,6,4.2,30%,165,205,0,0,0,0,0,0,6,4,42,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Humphries,W (Dec 23),1,4,4.1,5%,239,207,0,0,0,0,0,0,7,4,41,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olamide Zaccheaus,W (Dec 23),1,10,4.1,0%,317,208,0,0,0,0,0,0,6,4,41,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Reynolds,W (Dec 23),1,9,4.0,1%,254,209,0,0,0,0,0,0,5,4,60,0,0,0,1,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N'Keal Harry,W (Dec 23),1,5,3.6,45%,105,221,0,0,0,1,2,0,4,2,34,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Golden Tate,W (Dec 23),1,11,3.6,39%,132,223,0,0,0,0,0,0,7,5,36,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Washington,W (Dec 23),1,4,3.6,11%,170,219,0,0,0,0,0,0,7,5,36,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenny Stills,W (Dec 23),1,8,3.5,2%,275,227,0,0,0,0,0,0,4,3,35,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rex Burkhead,W (Dec 23),1,5,27.8,11%,133,13,0,0,0,6,49,2,10,7,49,1,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Wilson Jr.,W (Dec 23),1,11,18.9,22%,198,36,0,0,0,12,15,1,3,3,54,1,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Hill,W (Dec 23),1,10,14.0,2%,292,65,0,0,0,9,58,1,3,1,22,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sony Michel,W (Dec 23),1,5,14.0,58%,142,66,0,0,0,9,117,0,2,2,23,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerick McKinnon,W (Dec 23),1,11,13.7,84%,69,71,0,0,0,14,38,1,4,3,39,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrian Peterson,W (Dec 23),1,5,8.5,52%,185,125,0,0,0,22,75,0,1,1,10,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Sherman,W (Dec 23),1,10,6.5,0%,524,155,0,0,0,1,0,0,1,1,5,1,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.D. McKissic,W (Dec 23),1,8,5.2,2%,288,185,0,0,0,5,15,0,4,3,37,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony McFarland Jr.,W (Dec 23),1,4,4.9,1%,369,193,0,0,0,6,42,0,2,1,7,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Wilkins,W (Dec 23),1,7,4.5,0%,299,201,0,0,0,9,39,0,1,1,6,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.J. Taylor,W (Dec 23),1,5,4.3,0%,358,203,0,0,0,11,43,0,1,0,0,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tarik Cohen,W (Dec 23),1,11,4.1,63%,144,206,0,0,0,2,21,0,6,3,20,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gus Edwards,W (Dec 23),1,7,3.9,2%,277,215,0,0,0,4,39,0,0,0,0,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Thompson,W (Dec 23),1,8,3.8,22%,214,217,0,0,0,2,3,0,6,5,35,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Royce Freeman,W (Dec 23),1,5,3.5,2%,303,224,0,0,0,2,4,0,2,2,31,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kerryon Johnson,W (Dec 23),1,5,3.0,35%,178,241,0,0,0,3,16,0,1,1,14,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Ingram II,W (Dec 23),1,7,3.0,97%,90,239,0,0,0,7,30,0,1,0,0,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Mattison,W (Dec 23),1,7,2.7,40%,235,254,0,0,0,8,27,0,0,0,0,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LeSean McCoy,W (Dec 23),1,13,2.4,4%,293,258,0,0,0,0,0,0,4,2,24,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La'Mical Perine,W (Dec 23),1,10,2.3,6%,229,262,0,0,0,7,24,0,2,2,-1,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Richard,W (Dec 23),1,6,2.2,2%,287,270,0,0,0,1,14,0,3,3,8,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malcolm Brown,W (Dec 23),1,9,1.9,60%,159,281,0,0,0,7,19,0,2,0,0,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Travis Homer,W (Dec 23),1,6,1.9,1%,331,283,0,0,0,2,19,0,1,0,0,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T.J. Yeldon,W (Dec 23),1,11,1.8,0%,286,287,0,0,0,3,18,0,0,0,0,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JaMycal Hasty,W (Dec 23),1,11,1.8,1%,559,285,0,0,0,2,9,0,1,1,9,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jimmy Graham,W (Dec 23),1,11,18.0,8%,242,40,0,0,0,0,0,0,10,6,60,2,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Kroft,W (Dec 23),1,11,14.4,0%,328,62,0,0,0,0,0,0,5,4,24,2,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesse James,W (Dec 23),1,5,8.8,0%,378,120,0,0,0,0,0,0,4,3,28,1,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Foster Moreau,W (Dec 23),1,6,8.5,0%,356,126,0,0,0,0,0,0,2,2,25,1,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob Hollister,W (Dec 23),1,6,8.1,0%,354,129,0,0,0,0,0,0,2,1,1,1,0,1,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcedes Lewis,W (Dec 23),1,5,7.8,0%,387,136,0,0,0,0,0,0,2,1,18,1,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Rudolph,W (Dec 23),1,7,7.1,6%,273,140,0,0,0,0,0,0,3,2,11,1,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Boyle,W (Dec 23),1,7,6.5,0%,312,159,0,0,0,0,0,0,1,1,5,1,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harrison Bryant,W (Dec 23),1,9,6.3,0%,298,160,0,0,0,0,0,0,2,1,3,1,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee Smith,W (Dec 23),1,11,6.1,0%,532,167,0,0,0,0,0,0,1,1,1,1,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Olsen,W (Dec 23),1,6,6.1,22%,260,166,0,0,0,0,0,0,6,5,61,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonnu Smith,W (Dec 23),1,4,6.1,84%,179,169,0,0,0,0,0,0,8,5,61,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ross Dwelley,W (Dec 23),1,11,4.9,0%,325,195,0,0,0,0,0,0,4,4,49,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O.J. Howard,W (Dec 23),1,13,4.9,22%,253,194,0,0,0,0,0,0,4,3,49,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dalton Schultz,W (Dec 23),1,10,4.8,31%,187,197,0,0,0,0,0,0,6,4,48,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noah Fant,W (Dec 23),1,5,4.6,89%,174,200,0,0,0,0,0,0,10,5,46,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jace Sternberger,W (Dec 23),1,5,3.6,3%,345,222,0,0,0,0,0,0,3,3,36,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vance McDonald,W (Dec 23),1,4,3.5,1%,327,226,0,0,0,0,0,0,3,3,35,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gerald Everett,W (Dec 23),1,9,3.4,1%,305,228,0,0,0,0,0,0,2,2,34,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James O'Shaughnessy,W (Dec 23),1,8,2.9,0%,332,249,0,0,0,0,0,0,4,3,29,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Akins,W (Dec 23),1,8,2.8,6%,224,250,0,0,0,0,0,0,3,2,28,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darrell Daniels,W (Dec 23),1,8,2.4,0%,357,259,0,0,0,0,0,0,2,2,24,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Herndon,W (Dec 23),1,10,2.1,32%,208,275,0,0,0,0,0,0,5,3,21,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Trautman,W (Dec 23),1,6,1.7,0%,360,288,0,0,0,0,0,0,2,2,17,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joey Slye,W (Dec 23),1,13,15.0,14%,145,56,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Elliott,W (Dec 23),1,9,14.0,48%,93,68,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robbie Gould,W (Dec 23),1,11,14.0,90%,127,69,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,1,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Graham Gano,W (Dec 23),1,11,13.0,1%,151,79,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Folk,W (Dec 23),1,5,12.0,1%,120,90,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,2,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Randy Bullock,W (Dec 23),1,9,12.0,3%,202,92,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Parkey,W (Dec 23),1,9,11.0,0%,134,106,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Succop,W (Dec 23),1,13,9.0,11%,140,118,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Zuerlein,W (Dec 23),1,10,9.0,97%,92,117,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Carlson,W (Dec 23),1,6,8.0,10%,137,132,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Boswell,W (Dec 23),1,4,8.0,28%,123,133,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Sloman,W (Dec 23),1,4,6.0,1%,157,172,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cairo Santos,W (Dec 23),1,11,6.0,0%,164,174,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Bass,W (Dec 23),1,11,5.0,2%,158,189,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dustin Hopkins,W (Dec 23),1,8,2.0,1%,190,277,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Ficken,W (Dec 23),1,10,1.0,0%,211,316,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Wright,W (Dec 23),1,9,1.0,0%,1113,315,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Rohrwasser,W (Dec 23),0.0,5,0.0,0%,1111,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramiz Ahmed,W (Dec 23),0.0,11,0.0,0%,1133,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Vogel,W (Dec 23),0.0,7,0.0,0%,1112,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tucker McCann,W (Dec 23),0.0,4,0.0,0%,1114,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Seibert,W (Dec 23),0.0,9,0.0,1%,1127,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lirim Hajrullahu,W (Dec 23),0.0,13,0.0,0%,1132,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin MacGinnis,W (Dec 23),0.0,9,0.0,0%,1131,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chase McLaughlin,W (Dec 23),0.0,10,0.0,0%,1130,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tampa Bay,W (Dec 23),1,13,22.0,79%,99,28,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,10.0,6.0,1.0,2.0,0.0,0.0,1.0
England,W (Dec 23),1,5,15.0,87%,162,57,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,20.0,2.0,0.0,0.0,3.0,1.0,0.0
Cincinnati,W (Dec 23),1,9,7.0,2%,218,145,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,23.0,3.0,0.0,2.0,0.0,0.0,0.0
Detroit,W (Dec 23),1,5,7.0,2%,280,146,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,23.0,1.0,0.0,3.0,0.0,0.0,0.0
Denver,W (Dec 23),1,5,6.0,35%,215,175,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,26.0,2.0,0.0,0.0,0.0,0.0,1.0
