Name,Roster Status,GP*,Bye,Fan Pts,Trends % Rostered,Rankings Proj,Rankings Actual,Passing Yds,Passing TD,Passing Int,Rushing Att*,Rushing Yds,Rushing TD,Receiving Tgt*,Receiving Rec*,Receiving Yds,Receiving TD,Ret TD,Misc 2PT,Fum Lost,Pos,Field Goals Made 0-19,Field Goals Made 20-29,Field Goals Made 30-39,Field Goals Made 40-49,Field Goals Made 50+,PAT Made,Pts vs.*,Tackles Sack,Tackles Safe,Turnovers Int,Turnovers Fum Rec,TD TD,Misc Blk Kick
Jalen Hurts,W (Dec 23),1,9,0.60,1%,284,295,0,0,0,1,6,0,0,0,0,0,0,0,0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Logan Woodside,W (Dec 23),1,4,0.28,0%,815,311,7,0,0,0,0,0,0,0,0,0,0,0,0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Trace McSorley,W (Dec 23),0.0,7,0.00,0%,933,915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Gardner Minshew II,W (Dec 23),0.0,8,0.00,13%,930,911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Easton Stick,W (Dec 23),0.0,6,0.00,0%,923,905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryce Perkins,W (Dec 23),0.0,9,0.00,0%,551,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake Browning,W (Dec 23),0.0,7,0.00,0%,957,941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Clayton Thorson,W (Dec 23),0.0,11,–,0%,924,906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Tiano,W (Dec 23),0.0,8,0.00,0%,516,466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrett Stidham,W (Dec 23),0.0,5,0.00,0%,917,898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Will Grier,W (Dec 23),0.0,13,0.00,0%,910,891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwayne Haskins Jr.,W (Dec 23),0.0,8,0.00,1%,899,878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Gordon,W (Dec 23),0.0,6,0.00,0%,552,502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
John Wolford,W (Dec 23),0.0,9,0.00,0%,891,869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Tim Boyle,W (Dec 23),0.0,5,0.00,0%,844,817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Damiere Byrd,W (Dec 23),1,5,20.3,2%,213,18,0,0,0,1,11,0,7,6,132,1,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Breshad Perriman,W (Dec 23),1,10,11.4,11%,152,71,0,0,0,0,0,0,4,2,54,1,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Steven Sims Jr.,W (Dec 23),1,8,7.3,2%,189,130,0,0,0,0,0,0,3,3,13,1,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
KhaDarel Hodge,W (Dec 23),1,9,7.3,0%,279,129,0,0,0,0,0,0,5,3,73,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Denzel Mims,W (Dec 23),1,10,7.1,5%,164,132,0,0,0,0,0,0,7,3,71,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Van Jefferson Jr.,W (Dec 23),1,9,6.7,1%,291,141,0,0,0,0,0,0,1,1,7,1,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Rashard Higgins,W (Dec 23),1,9,6.5,12%,215,144,0,0,0,0,0,0,4,3,65,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Larry Fitzgerald,W (Dec 23),1,8,6.2,10%,187,146,0,0,0,0,0,0,10,8,62,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio Brown,W (Dec 23),1,13,5.8,80%,129,156,0,0,0,1,1,0,13,8,57,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Russell Gage,W (Dec 23),1,10,5.8,7%,212,155,0,0,0,0,0,0,12,7,58,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Zach Pascal,W (Dec 23),1,7,5.4,7%,157,159,0,0,0,0,0,0,3,3,54,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyron Johnson,W (Dec 23),1,6,5.4,0%,306,160,0,0,0,0,0,0,1,1,54,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalen Reagor,W (Dec 23),1,9,5.2,28%,136,163,0,0,0,0,0,0,5,4,52,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Demarcus Robinson,W (Dec 23),1,10,4.4,2%,249,177,0,0,0,0,0,0,8,6,44,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
N'Keal Harry,W (Dec 23),1,5,4.1,8%,211,180,0,0,0,0,0,0,8,5,41,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Julio Jones,W (Dec 23),1,10,3.9,100%,42,185,0,0,0,0,0,0,2,2,39,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
KJ Hamler,W (Dec 23),1,5,3.5,6%,161,194,0,0,0,0,0,0,6,4,35,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Reynolds,W (Dec 23),1,9,3.2,12%,145,199,0,0,0,0,0,0,6,3,32,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Dez Bryant,W (Dec 23),1,7,2.8,9%,969,217,0,0,0,0,0,0,5,4,28,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian Blake,W (Dec 23),1,10,2.8,0%,352,216,0,0,0,0,0,0,4,2,28,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron Batson,W (Dec 23),1,4,2.5,0%,338,222,0,0,0,1,4,0,2,2,21,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Deonte Harris,W (Dec 23),1,6,2.5,3%,210,224,0,0,0,1,23,0,1,1,2,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Equanimeous St. Brown,W (Dec 23),1,5,2.3,0%,316,229,0,0,0,0,0,0,1,1,23,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Le'Veon Bell,W (Dec 23),1,10,9.6,70%,160,97,0,0,0,7,25,1,1,1,11,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
La'Mical Perine,W (Dec 23),1,10,9.3,34%,122,101,0,0,0,8,33,1,1,0,0,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
James White,W (Dec 23),1,5,8.3,40%,229,117,0,0,0,5,19,0,9,6,64,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Benny Snell Jr.,W (Dec 23),1,4,7.5,5%,294,127,0,0,0,7,15,1,0,0,0,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Salvon Ahmed,W (Dec 23),1,7,7.4,64%,96,128,0,0,0,12,43,0,6,5,31,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
J.D. McKissic,W (Dec 23),1,8,6.9,71%,126,138,0,0,0,6,43,0,4,3,26,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Kerryon Johnson,W (Dec 23),1,5,3.8,16%,191,186,0,0,0,6,17,0,5,2,21,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Wilkins,W (Dec 23),1,7,3.6,10%,196,191,0,0,0,4,21,0,1,1,15,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Duke Johnson,W (Dec 23),1,8,3.5,79%,55,193,0,0,0,10,15,0,5,3,20,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
DeeJay Dallas,W (Dec 23),1,6,3.2,14%,171,198,0,0,0,1,13,0,2,2,19,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo Scarbrough,W (Dec 23),1,6,3.1,0%,812,201,0,0,0,6,31,0,0,0,0,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Rodney Smith,W (Dec 23),1,13,2.9,0%,281,207,0,0,0,8,29,0,0,0,0,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Peyton Barber,W (Dec 23),1,8,2.8,1%,283,215,0,0,0,8,28,0,0,0,0,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Malcolm Brown,W (Dec 23),1,9,2.8,28%,205,214,0,0,0,3,20,0,1,1,8,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Malcolm Perry,W (Dec 23),1,7,2.3,0%,261,227,0,0,0,0,0,0,5,3,23,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Darrel Williams,W (Dec 23),1,10,2.2,2%,280,235,0,0,0,0,0,0,3,3,22,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Samaje Perine,W (Dec 23),1,9,2.1,1%,240,236,0,0,0,5,19,0,2,1,2,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Brian Hill,W (Dec 23),1,10,1.8,7%,222,248,0,0,0,4,18,0,0,0,0,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Adrian Peterson,W (Dec 23),1,5,1.8,54%,69,246,0,0,0,7,18,0,1,0,0,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Ty Johnson,W (Dec 23),1,10,1.7,0%,300,251,0,0,0,0,0,0,6,4,17,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Troymaine Pope,W (Dec 23),1,6,1.6,2%,260,254,0,0,0,3,4,0,2,2,12,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
C.J. Prosise,W (Dec 23),1,8,1.2,0%,310,266,0,0,0,3,4,0,2,2,8,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Rex Burkhead,W (Dec 23),1,5,1.2,45%,131,267,0,0,0,4,7,0,3,2,5,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Alec Ingold,W (Dec 23),1,6,1.1,0%,351,269,0,0,0,0,0,0,3,1,11,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick Laird,W (Dec 23),1,7,0.8,1%,285,286,0,0,0,0,0,0,2,1,8,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Herndon,W (Dec 23),1,10,9.2,13%,302,102,0,0,0,0,0,0,3,2,32,1,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Dalton Schultz,W (Dec 23),1,10,8.5,21%,221,112,0,0,0,0,0,0,6,4,25,1,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Akins,W (Dec 23),1,8,8.3,2%,232,116,0,0,0,0,0,0,6,5,83,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonnu Smith,W (Dec 23),1,4,8.0,87%,176,122,0,0,0,0,0,0,6,4,20,1,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Doyle,W (Dec 23),1,7,6.6,6%,286,142,0,0,0,0,0,0,2,1,6,1,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Dan Arnold,W (Dec 23),1,8,6.4,0%,293,145,0,0,0,0,0,0,2,1,4,1,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Izzo,W (Dec 23),1,5,5.9,0%,269,154,0,0,0,0,0,0,3,2,59,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Noah Fant,W (Dec 23),1,5,5.5,80%,142,158,0,0,0,0,0,0,5,4,55,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Firkser,W (Dec 23),1,4,3.3,1%,243,196,0,0,0,0,0,0,5,4,33,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Eifert,W (Dec 23),1,8,3.2,5%,219,200,0,0,0,0,0,0,5,2,32,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Maxx Williams,W (Dec 23),1,8,2.9,0%,276,212,0,0,0,0,0,0,2,2,29,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Darren Fells,W (Dec 23),1,8,2.9,3%,258,208,0,0,0,0,0,0,2,2,29,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Drew Sample,W (Dec 23),1,9,2.9,1%,242,210,0,0,0,0,0,0,4,2,29,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Rudolph,W (Dec 23),1,7,2.8,7%,237,213,0,0,0,0,0,0,3,3,28,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Gerald Everett,W (Dec 23),1,9,2.7,6%,247,218,0,0,0,0,0,0,5,4,27,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Vannett,W (Dec 23),1,5,2.4,0%,317,225,0,0,0,0,0,0,2,2,24,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Irv Smith Jr.,W (Dec 23),1,7,2.3,8%,224,230,0,0,0,0,0,0,2,2,23,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron Brate,W (Dec 23),1,13,2.3,1%,277,233,0,0,0,0,0,0,4,3,23,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Jace Sternberger,W (Dec 23),1,5,2.3,2%,307,231,0,0,0,0,0,0,3,3,23,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Pharaoh Brown,W (Dec 23),1,8,2.2,0%,326,234,0,0,0,0,0,0,3,2,22,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg Olsen,W (Dec 23),1,6,2.0,10%,268,237,0,0,0,0,0,0,2,2,20,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Trautman,W (Dec 23),1,6,1.9,0%,318,244,0,0,0,0,0,0,1,1,19,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacob Hollister,W (Dec 23),1,6,1.4,0%,248,262,0,0,0,0,0,0,3,2,14,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Derek Carrier,W (Dec 23),1,6,1.4,0%,725,261,0,0,0,0,0,0,1,1,14,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Blake Bell,W (Dec 23),1,10,1.3,0%,290,265,0,0,0,0,0,0,1,1,13,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Boswell,W (Dec 23),1,4,11.00,46%,91,78,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,2,0,3,0,0,0,0,0,0,0
Joey Slye,W (Dec 23),1,13,10.00,56%,81,94,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,0,1,2,0,0,0,0,0,0,0
Dustin Hopkins,W (Dec 23),1,8,10.00,0%,138,91,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,0,1,2,0,0,0,0,0,0,0
Matt Gay,W (Dec 23),1,9,10.00,4%,1131,93,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,1,0,3,0,0,0,0,0,0,0
Nick Folk,W (Dec 23),1,5,9.00,4%,109,104,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,1,0,2,0,0,0,0,0,0,0
Cody Parkey,W (Dec 23),1,9,9.00,1%,135,106,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,0,1,0,2,0,0,0,0,0,0,0
Daniel Carlson,W (Dec 23),1,6,7.00,50%,106,136,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,0,0,4,0,0,0,0,0,0,0
Jake Elliott,W (Dec 23),1,9,6.00,14%,118,151,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,1,0,2,0,0,0,0,0,0,0
Ryan Succop,W (Dec 23),1,13,6.00,51%,112,150,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,0,0,3,0,0,0,0,0,0,0
Randy Bullock,W (Dec 23),1,9,5.00,14%,123,168,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,0,1,0,0,0,0,0,0,0,0
Greg Zuerlein,W (Dec 23),1,10,5.00,42%,113,169,0,0,0,0,0,0,0,0,0,0,0,0,0,K,1,0,0,0,0,2,0,0,0,0,0,0,0
Chase McLaughlin,W (Dec 23),1,10,4.00,0%,199,182,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,1,0,0,0,0,0,0,0,0,0
Sam Ficken,W (Dec 23),1,10,2.00,0%,155,241,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,0,0,2,0,0,0,0,0,0,0
Elliott Fry,W (Dec 23),0.0,10,0.00,0%,1130,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Austin Seibert,W (Dec 23),0.0,9,0.00,0%,1132,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Matthew Wright,W (Dec 23),0.0,4,0.00,0%,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Dominik Eberle,W (Dec 23),0.0,6,0.00,0%,1118,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Brandon Wright,W (Dec 23),0.0,9,0.00,0%,1116,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Tucker McCann,W (Dec 23),0.0,4,0.00,0%,1117,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Justin Rohrwasser,W (Dec 23),0.0,5,0.00,0%,1112,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Austin MacGinnis,W (Dec 23),0.0,9,0.00,0%,1138,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Sam Sloman,W (Dec 23),0.0,4,0.00,1%,1114,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Lirim Hajrullahu,W (Dec 23),0.0,13,0.00,0%,1139,1133,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Tyler Bass,W (Dec 23),0.0,11,–,7%,1113,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Ramiz Ahmed,W (Dec 23),0.0,11,–,0%,1140,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
York,W (Dec 23),1,10,12.00,5%,233,65,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,28,3,1,0,1,0,1
Denver,W (Dec 23),1,5,12.00,22%,181,64,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,13,6,0,1,0,0,0
Los Angeles,W (Dec 23),1,6,9.00,91%,103,108,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,26,1,0,1,0,1,0
Detroit,W (Dec 23),1,5,6.00,6%,206,152,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,20,1,0,2,0,0,0
Dallas,W (Dec 23),1,10,5.00,13%,234,173,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,28,2,0,0,2,0,0
Cincinnati,W (Dec 23),1,9,5.00,15%,149,172,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,20,2,0,1,0,0,0
Atlanta,W (Dec 23),1,10,5.00,2%,200,171,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,24,3,0,0,1,0,0
Tampa Bay,W (Dec 23),1,13,4.00,84%,120,184,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,27,0,0,2,0,0,0
Houston,W (Dec 23),1,8,3.00,14%,150,206,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,20,2,0,0,0,0,0
Arizona,W (Dec 23),1,8,3.00,15%,238,204,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,26,3,0,0,0,0,0
Jacksonville,W (Dec 23),1,8,2.00,1%,239,242,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,27,0,0,1,0,0,0
York,W (Dec 23),0.0,11,–,12%,1143,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,W (Dec 23),1,5,0.00,72%,148,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,27,0,0,0,0,0,0
