Name,Roster Status,GP*,Bye,Fan Pts,Trends % Rostered,Rankings Proj,Rankings Actual,Passing Yds,Passing TD,Passing Int,Rushing Att*,Rushing Yds,Rushing TD,Receiving Tgt*,Receiving Rec*,Receiving Yds,Receiving TD,Ret TD,Misc 2PT,Fum Lost,Pos,Field Goals Made 0-19,Field Goals Made 20-29,Field Goals Made 30-39,Field Goals Made 40-49,Field Goals Made 50+,PAT Made,Pts vs.*,Tackles Sack,Tackles Safe,Turnovers Int,Turnovers Fum Rec,TD TD,Misc Blk Kick
Robert Griffin III,W (Dec 23),1,7,0.26,0%,667,341,9,0,0,1,-1,0,0,0,0,0,0,0,0,QB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Easton Stick,W (Dec 23),0.0,6,0.0,0%,923,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Anderson,W (Dec 23),0.0,8,0.0,0%,961,940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manny Wilkins,W (Dec 23),0.0,5,0.0,0%,989,970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Blough,W (Dec 23),0.0,5,0.0,0%,985,966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Rypien,W (Dec 23),0.0,5,0.0,0%,972,951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trace McSorley,W (Dec 23),0.0,7,0.0,0%,931,909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Browning,W (Dec 23),0.0,7,0.0,0%,954,933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jarrett Stidham,W (Dec 23),0.0,5,0.0,1%,917,893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Wolford,W (Dec 23),0.0,9,0.0,0%,893,866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Grier,W (Dec 23),0.0,13,0.0,0%,909,885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kurt Benkert,W (Dec 23),0.0,10,0.0,0%,828,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.T. Barrett,W (Dec 23),0.0,4,0.0,0%,832,804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julio Jones,W (Dec 23),1,10,15.7,100%,51,46,0,0,0,0,0,0,12,9,157,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allen Lazard,W (Dec 23),1,5,14.2,42%,223,57,0,0,0,1,19,0,4,4,63,1,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Miller,W (Dec 23),1,11,13.6,56%,143,61,0,0,0,0,0,0,6,4,76,1,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Brown,W (Dec 23),1,11,13.0,79%,112,64,0,0,0,0,0,0,10,6,70,1,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Willie Snead IV,W (Dec 23),1,7,12.4,1%,253,67,0,0,0,0,0,0,4,4,64,1,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russell Gage,W (Dec 23),1,10,11.4,1%,250,79,0,0,0,0,0,0,12,9,114,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Washington,W (Dec 23),1,4,9.4,12%,160,105,0,0,0,0,0,0,3,2,34,1,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny Amendola,W (Dec 23),1,5,8.1,2%,245,127,0,0,0,0,0,0,7,5,81,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parris Campbell,W (Dec 23),1,7,8.0,22%,182,132,0,0,0,1,9,0,9,6,71,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian Edelman,W (Dec 23),1,5,8.0,92%,108,131,0,0,0,1,23,0,7,5,57,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scotty Miller,W (Dec 23),1,13,7.9,6%,196,141,0,0,0,1,6,0,6,5,73,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henry Ruggs III,W (Dec 23),1,6,6.6,72%,142,154,0,0,0,2,11,0,5,3,55,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Javon Wims,W (Dec 23),1,11,6.1,0%,377,156,0,0,0,0,0,0,2,1,1,1,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olabisi Johnson,W (Dec 23),1,7,5.6,1%,301,166,0,0,0,0,0,0,4,3,56,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Reagor,W (Dec 23),1,9,5.5,39%,209,169,0,0,0,0,0,0,4,1,55,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven Sims Jr.,W (Dec 23),1,8,5.0,7%,211,181,0,0,0,0,0,0,3,3,50,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Humphries,W (Dec 23),1,4,4.7,0%,288,189,0,0,0,0,0,0,7,6,47,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeSean Jackson,W (Dec 23),1,9,4.6,56%,110,194,0,0,0,0,0,0,7,2,46,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quintez Cephus,W (Dec 23),1,5,4.3,0%,262,201,0,0,0,0,0,0,10,3,43,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Preston Williams,W (Dec 23),1,7,4.1,38%,212,206,0,0,0,0,0,0,7,2,41,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Moore,W (Dec 23),1,6,4.0,0%,278,209,0,0,0,1,12,0,3,3,28,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darnell Mooney,W (Dec 23),1,11,3.8,0%,418,221,0,0,0,0,0,0,3,3,38,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miles Boykin,W (Dec 23),1,7,3.7,5%,231,225,0,0,0,0,0,0,4,3,37,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kendrick Bourne,W (Dec 23),1,11,3.4,13%,129,227,0,0,0,0,0,0,5,2,34,0,0,0,0,WR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malcolm Brown,W (Dec 23),1,9,23.0,25%,171,22,0,0,0,18,79,2,4,3,31,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peyton Barber,W (Dec 23),1,8,14.9,3%,238,54,0,0,0,17,29,2,0,0,0,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrian Peterson,W (Dec 23),1,5,11.4,45%,267,78,0,0,0,14,93,0,3,3,21,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benny Snell Jr.,W (Dec 23),1,4,11.3,11%,283,80,0,0,0,19,113,0,1,0,0,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerick McKinnon,W (Dec 23),1,11,10.4,11%,259,92,0,0,0,3,24,0,5,3,20,1,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sony Michel,W (Dec 23),1,5,9.7,70%,148,101,0,0,0,10,37,1,0,0,0,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Adams,W (Dec 23),1,10,8.2,0%,860,126,0,0,0,2,8,1,2,2,14,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Mattison,W (Dec 23),1,7,8.0,45%,249,133,0,0,0,6,50,0,4,4,30,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saquon Barkley,W (Dec 23),1,11,6.6,100%,35,153,0,0,0,15,6,0,9,6,60,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marlon Mack,W (Dec 23),1,7,5.6,75%,402,165,0,0,0,4,26,0,3,3,30,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James White,W (Dec 23),1,5,5.2,85%,114,177,0,0,0,5,22,0,3,3,30,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Juszczyk,W (Dec 23),1,11,4.8,0%,348,188,0,0,0,1,7,0,2,1,41,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tarik Cohen,W (Dec 23),1,11,4.7,80%,150,193,0,0,0,7,41,0,2,2,6,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Le'Veon Bell,W (Dec 23),1,10,4.6,97%,76,195,0,0,0,6,14,0,2,2,32,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Ervin,W (Dec 23),1,5,4.4,0%,389,199,0,0,0,3,38,0,1,1,6,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cam Akers,W (Dec 25),1,9,4.3,94%,185,203,0,0,0,14,39,0,1,1,4,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rex Burkhead,W (Dec 23),1,5,3.2,2%,214,231,0,0,0,7,32,0,0,0,0,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.J. Taylor,W (Dec 23),1,5,3.2,0%,386,230,0,0,0,4,28,0,1,1,4,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cordarrelle Patterson,W (Dec 23),1,11,3.1,9%,279,235,0,0,0,4,19,0,1,1,12,0,0,0,0,"WR,RB",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darrel Williams,W (Dec 23),1,10,3.0,23%,256,237,0,0,0,7,23,0,2,2,7,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Ingram II,W (Dec 23),1,7,2.9,98%,59,243,0,0,0,10,29,0,0,0,0,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tevin Coleman,W (Dec 23),1,11,2.4,69%,163,254,0,0,0,4,18,0,2,1,6,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corey Clement,W (Dec 23),1,9,2.1,2%,191,261,0,0,0,6,19,0,2,2,2,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Hill,W (Dec 23),1,10,2.0,4%,263,264,0,0,0,3,12,0,2,2,8,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gus Edwards,W (Dec 23),1,7,1.7,1%,304,283,0,0,0,4,17,0,0,0,0,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noah Fant,W (Dec 23),1,5,14.1,79%,192,59,0,0,0,0,0,0,6,5,81,1,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Njoku,W (Dec 23),1,9,11.0,2%,297,82,0,0,0,0,0,0,3,3,50,1,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Akins,W (Dec 23),1,8,9.9,1%,280,100,0,0,0,0,0,0,2,2,39,1,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O.J. Howard,W (Dec 23),1,13,9.6,17%,246,103,0,0,0,0,0,0,6,4,36,1,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonnu Smith,W (Dec 23),1,4,9.6,58%,175,104,0,0,0,0,0,0,7,4,36,1,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jimmy Graham,W (Dec 23),1,11,8.5,5%,244,120,0,0,0,0,0,0,7,3,25,1,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Olsen,W (Dec 23),1,6,8.4,26%,221,121,0,0,0,0,0,0,4,4,24,1,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MyCole Pruitt,W (Dec 23),1,4,6.1,0%,1081,159,0,0,0,0,0,0,1,1,1,1,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Kittle,W (Dec 23),1,11,5.3,100%,53,174,0,0,0,1,9,0,5,4,44,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack Doyle,W (Dec 23),1,7,4.9,27%,186,186,0,0,0,0,0,0,4,3,49,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Uzomah,W (Dec 23),1,9,4.5,1%,286,197,0,0,0,0,0,0,5,4,45,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Rudolph,W (Dec 23),1,7,2.8,10%,264,246,0,0,0,0,0,0,2,2,28,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dawson Knox,W (Dec 23),1,11,2.6,3%,232,248,0,0,0,0,0,0,3,2,26,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Izzo,W (Dec 23),1,5,2.5,0%,817,252,0,0,0,0,0,0,2,1,25,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan Arnold,W (Dec 23),1,8,2.1,1%,351,259,0,0,0,0,0,0,2,2,21,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darren Fells,W (Dec 23),1,8,1.9,1%,311,270,0,0,0,0,0,0,2,2,19,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Herndon,W (Dec 23),1,10,1.7,52%,194,282,0,0,0,0,0,0,7,6,37,0,0,0,1,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaden Smith,W (Dec 23),1,11,1.7,0%,313,284,0,0,0,0,0,0,2,2,17,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ian Thomas,W (Dec 23),1,13,1.6,15%,222,287,0,0,0,0,0,0,2,2,16,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Levine Toilolo,W (Dec 23),1,11,1.3,0%,774,297,0,0,0,0,0,0,1,1,13,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josiah Deguara,W (Dec 23),1,5,1.2,0%,354,303,0,0,0,0,0,0,2,1,12,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blake Jarwin,W (Dec 23),1,10,1.2,63%,204,298,0,0,0,0,0,0,1,1,12,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Irv Smith Jr.,W (Dec 23),1,7,1.1,13%,258,305,0,0,0,0,0,0,1,1,11,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dalton Schultz,W (Dec 23),1,10,1.1,0%,374,304,0,0,0,0,0,0,4,1,11,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joey Slye,W (Dec 23),1,13,12.0,17%,120,73,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Carlson,W (Dec 23),1,6,12.0,2%,123,72,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Lambo,W (Dec 23),1,8,12.0,5%,152,69,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dustin Hopkins,W (Dec 23),1,8,10.0,1%,180,98,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robbie Gould,W (Dec 23),1,11,10.0,96%,98,99,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Randy Bullock,W (Dec 23),1,9,10.0,2%,193,96,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cairo Santos,W (Dec 23),1,11,9.0,0%,1128,113,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,1,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Boswell,W (Dec 23),1,4,9.0,32%,116,112,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Bass,W (Dec 23),1,11,9.0,2%,159,109,0,0,0,0,0,0,0,0,0,0,0,0,0,K,1,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Sloman,W (Dec 23),1,4,8.0,1%,131,134,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zane Gonzalez,W (Dec 25),1,8,8.0,63%,164,136,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Ficken,W (Dec 23),1,10,5.0,0%,179,184,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Elliott,W (Dec 23),1,9,5.0,69%,118,185,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Zuerlein,W (Dec 23),1,10,5.0,99%,94,182,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Succop,W (Dec 23),1,13,5.0,17%,139,183,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Graham Gano,W (Dec 23),1,11,4.0,1%,162,211,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Folk,W (Dec 23),1,5,3.0,2%,1109,238,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chase McLaughlin,W (Dec 23),0.0,10,0.0,0%,1130,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin MacGinnis,W (Dec 23),0.0,9,0.0,0%,1131,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lirim Hajrullahu,W (Dec 23),0.0,13,0.0,0%,1132,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Seibert,W (Dec 23),1,9,0.0,2%,1125,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominik Eberle,W (Dec 23),0.0,6,0.0,0%,1113,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Vogel,W (Dec 23),0.0,7,0.0,0%,1110,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramiz Ahmed,W (Dec 23),0.0,11,0.0,0%,1133,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tucker McCann,W (Dec 23),0.0,4,0.0,0%,1112,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,W (Dec 23),1,5,11.0,95%,95,85,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,11.0,1.0,0.0,3.0,0.0,0.0,0.0
Los Angeles,W (Dec 23),1,6,11.0,50%,135,86,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,13.0,3.0,0.0,1.0,1.0,0.0,0.0
Arizona,W (Dec 23),1,8,8.0,2%,257,139,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,20.0,3.0,0.0,0.0,0.0,0.0,1.0
York,W (Dec 23),1,10,7.0,8%,206,149,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,27.0,3.0,0.0,0.0,2.0,0.0,0.0
Jacksonville,W (Dec 23),1,8,6.0,1%,234,162,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,20.0,1.0,0.0,2.0,0.0,0.0,0.0
Denver,W (Dec 23),1,5,6.0,47%,195,160,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,16.0,1.0,0.0,0.0,0.0,0.0,1.0
