,Lineup-Pos,Name,Bye,Fan Pts,Proj Pts,Passing Yds,Passing TD,Passing Int,Rushing Att*,Rushing Yds,Rushing TD,Receiving Tgt*,Receiving Rec*,Receiving Yds,Receiving TD,Ret TD,Misc 2PT,Fum Lost,Pos,owner-id,owner,Field Goals Made 0‑19,Field Goals Made 20‑29,Field Goals Made 30‑39,Field Goals Made 40‑49,Field Goals Made 50+,PAT Made,Pts vs.*,Tackles Sack,Tackles Safe,Turnovers Int,Turnovers Fum Rec,TD TD,Misc Blk Kick
32,QB,Cam Newton,5,24.56,22.17,274,0,0,10,16,2,0,0,0,0,0,0,0,QB,4,David,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
33,WR,Davante Adams,5,23.30,13.48,0,0,0,0,0,0,12,10,173,1,0,0,0,WR,4,David,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
34,WR,Sterling Shepard,11,5.70,7.17,0,0,0,1,18,0,8,6,39,0,0,0,0,WR,4,David,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
35,WR,Will Fuller V,8,16.00,10.74,0,0,0,0,0,0,5,5,100,1,0,0,0,WR,4,David,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
36,RB,Joshua Kelley,6,5.90,7.80,0,0,0,9,28,0,5,5,31,0,0,0,0,RB,4,David,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
37,RB,Jonathan Taylor,7,7.40,9.05,0,0,0,6,27,1,2,2,7,0,0,0,1,RB,4,David,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
38,TE,Mark Andrews,7,2.20,8.02,0,0,0,0,0,0,5,3,22,0,0,0,0,TE,4,David,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
39,BN,Jimmy Garoppolo,11,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,4,David,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
40,BN,A.J. Green,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,4,David,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
41,BN,Eric Ebron,4,8.20,5.75,0,0,0,0,0,0,6,3,22,1,0,0,0,TE,4,David,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
42,BN,Christian Kirk,8,18.30,7.39,0,0,0,0,0,0,8,5,123,1,0,0,0,WR,4,David,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
43,BN,Matt Breida,7,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,4,David,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
44,BN,Nick Chubb,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,4,David,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
45,BN,Dallas Goedert,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TE,4,David,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
46,K,Brandon McManus,5,11.0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,K,4,David,0.0,0.0,0.0,2.0,0.0,3.0,0,0,0,0,0,0,0
47,DEF,Tennessee,4,14.0,7.52,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,4,David,0.0,0.0,0.0,0.0,0.0,0.0,17,3,0,0,2,1,0
48,QB,Matt Ryan,10,28.36,21.54,284,3,1,3,10,0,0,0,0,0,0,0,0,QB,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
49,WR,Darius Slayton,11,0.80,7.77,0,0,0,1,2,0,1,1,6,0,0,0,0,WR,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
50,WR,DK Metcalf,6,16.80,12.78,0,0,0,0,0,0,9,7,108,1,0,0,0,WR,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
51,WR,Trent Taylor,11,0.90,8.06,0,0,0,0,0,0,4,1,9,0,0,0,0,WR,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
52,RB,Latavius Murray,6,4.20,6.92,0,0,0,10,39,0,2,2,3,0,0,0,0,RB,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
53,RB,David Johnson,8,1.60,11.49,0,0,0,2,16,0,1,0,0,0,0,0,0,RB,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
54,TE,Darren Waller,6,8.20,8.61,0,0,0,0,0,0,10,5,22,1,0,0,0,TE,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
55,BN,Randall Cobb,8,2.10,6.50,0,0,0,0,0,0,3,3,21,0,0,0,0,WR,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
56,BN,Jamaal Williams,5,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
57,BN,Michael Gallup,10,3.60,5.81,0,0,0,0,0,0,7,3,36,0,0,0,0,WR,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
58,BN,Tyler Boyd,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
59,BN,Kyle Rudolph,7,4.00,3.54,0,0,0,0,0,0,4,3,40,0,0,0,0,TE,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
60,BN,Hunter Renfrow,6,6.00,6.17,0,0,0,0,0,0,3,2,60,0,0,0,0,WR,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
61,BN,Derek Carr,6,18.00,18.71,165,2,0,2,14,0,0,0,0,0,0,0,1,QB,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
62,K,Younghoe Koo,10,12.0,8.91,0,0,0,0,0,0,0,0,0,0,0,0,0,K,5,Ken,0.0,0.0,1.0,0.0,1.0,4.0,0,0,0,0,0,0,0
63,DEF,York,11,13.0,7.42,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,20,2,0,3,2,0,0
64,QB,Kyler Murray,8,43.92,26.07,283,3,0,11,106,1,0,0,0,0,0,0,1,QB,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
65,WR,Tyler Lockett,6,4.0,12.86,0,0,0,0,0,0,7,4,40,0,0,0,0,WR,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
66,WR,Antonio Brown,13,3.1,6.32,0,0,0,0,0,0,5,3,31,0,0,0,0,WR,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
67,WR,Chase Claypool,4,7.3,9.83,0,0,0,1,4,0,13,8,69,0,0,0,0,WR,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
68,RB,Aaron Jones,5,7.9,9.9,0,0,0,15,58,0,5,5,21,0,0,0,0,RB,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
69,RB,Chase Edmonds,8,8.8,13.31,0,0,0,25,70,0,3,3,18,0,0,0,0,RB,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
70,TE,Travis Kelce,10,15.9,12.15,0,0,0,0,0,0,12,10,159,0,0,0,0,TE,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
71,BN,Marquise Brown,7,3.8,8.72,0,0,0,0,0,0,5,3,38,0,0,0,0,WR,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
72,BN,Amari Cooper,10,7.5,8.08,0,0,0,1,8,0,6,5,67,0,0,0,0,WR,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
73,BN,Ezekiel Elliott,10,6.9,10.83,0,0,0,18,51,0,3,2,18,0,0,0,0,RB,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
74,BN,Teddy Bridgewater,13,32.3,19.54,310,2,0,2,19,1,0,0,0,0,0,0,0,QB,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
75,BN,J.K. Dobbins,7,3.5,8.73,0,0,0,12,30,0,2,2,5,0,0,0,0,RB,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
76,BN,Phillip Lindsay,5,2.3,7.62,0,0,0,8,23,0,3,0,0,0,0,0,0,RB,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
77,K,Ryan Succop,13,4.0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,K,10,Tony,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
78,BN,Zane Gonzalez,8,7.0,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,K,10,Tony,0.0,0.0,1.0,0.0,0.0,4.0,0,0,0,0,0,0,0
79,DEF,England,5,3.0,9.32,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,27,1,0,1,0,0,0
80,QB,Patrick Mahomes,10,38.88,27.34,372,4,0,2,0,0,0,0,0,0,0,0,0,QB,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
81,WR,Corey Davis,4,0.00,8.62,0,0,0,0,0,0,3,0,0,0,0,0,0,WR,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
82,WR,CeeDee Lamb,10,11.10,6.52,0,0,0,0,0,0,7,4,71,1,0,0,1,WR,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
83,WR,Laviska Shenault Jr.,8,-0.10,7.08,0,0,0,0,0,0,1,1,-1,0,0,0,0,WR,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
84,RB,Todd Gurley II,10,11.50,12.14,0,0,0,19,53,1,2,2,2,0,0,0,0,RB,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
85,RB,Leonard Fournette,13,4.10,11.43,0,0,0,1,0,0,6,6,41,0,0,0,0,RB,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
86,TE,T.J. Hockenson,5,9.90,7.67,0,0,0,0,0,0,8,5,39,1,0,0,0,TE,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
87,BN,Tee Higgins,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
88,BN,Robert Woods,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
89,BN,Devonta Freeman,11,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
90,BN,Chris Godwin,13,4.10,10.43,0,0,0,0,0,0,6,3,41,0,0,0,0,WR,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
91,BN,Sammy Watkins,10,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
92,BN,Mark Ingram II,7,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
93,BN,Joe Burrow,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
94,K,Stephen Gostkowski,4,7.0,8.05,0,0,0,0,0,0,0,0,0,0,0,0,0,K,2,Mike Pearson,0.0,0.0,0.0,1.0,0.0,3.0,0,0,0,0,0,0,0
95,DEF,Kansas City,10,1.0,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,31,2,0,0,0,0,0
96,QB,Tom Brady,13,2.36,24.14,209,0,3,0,0,0,0,0,0,0,0,0,0,QB,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
97,WR,JuJu Smith-Schuster,4,15.3,8.41,0,0,0,0,0,0,7,6,93,1,0,0,0,WR,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
98,WR,Stefon Diggs,11,11.8,12.57,0,0,0,0,0,0,12,9,118,0,0,0,0,WR,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
99,WR,Michael Thomas,6,5.1,11.48,0,0,0,0,0,0,6,5,51,0,0,0,0,WR,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
100,RB,Josh Jacobs,6,12.8,13.32,0,0,0,14,65,1,1,1,3,0,0,0,0,RB,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
101,RB,D'Andre Swift,5,9.7,9.02,0,0,0,13,64,0,5,3,33,0,0,0,0,RB,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
102,TE,Noah Fant,5,4.5,7.05,0,0,0,0,0,0,3,3,45,0,0,0,0,TE,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
103,BN,Chris Carson,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
104,BN,Tre'Quan Smith,6,7.4,3.84,0,0,0,0,0,0,2,1,14,1,0,0,0,WR,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
105,BN,Le'Veon Bell,10,0.3,6.88,0,0,0,4,8,0,1,1,-5,0,0,0,0,RB,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
106,BN,Evan Engram,11,10.8,6.51,0,0,0,0,0,0,10,5,48,1,0,0,0,TE,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
107,BN,Henry Ruggs III,6,1.0,6.79,0,0,0,1,10,0,3,0,0,0,0,0,0,WR,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
108,BN,Brandon Aiyuk,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
109,BN,Raheem Mostert,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
110,K,Joey Slye,13,8.0,8.62,0,0,0,0,0,0,0,0,0,0,0,0,0,K,7,DanS,0.0,0.0,0.0,1.0,0.0,4.0,0,0,0,0,0,0,0
111,DEF,Chicago,11,4.0,5.09,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,18,3,0,0,0,0,0
112,QB,Daniel Jones,11,14.88,20.38,212,1,0,6,4,0,0,0,0,0,0,0,0,QB,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
113,WR,DJ Moore,13,1.80,9.54,0,0,0,0,0,0,3,2,18,0,0,0,0,WR,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
114,WR,Tyreek Hill,10,24.10,12.03,0,0,0,1,8,0,18,9,113,2,0,0,0,WR,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
115,WR,Keenan Allen,6,16.30,11.59,0,0,0,0,0,0,11,9,103,1,0,0,0,WR,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
116,RB,Justin Jackson,6,0.00,11.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
117,RB,Melvin Gordon III,5,2.70,9.12,0,0,0,6,18,0,1,1,9,0,0,0,0,RB,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
118,TE,Rob Gronkowski,13,0.20,7.88,0,0,0,0,0,0,6,1,2,0,0,0,0,TE,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
119,BN,Matthew Stafford,5,10.44,24.80,211,1,2,0,0,0,0,0,0,0,0,0,0,QB,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
120,BN,Jamison Crowder,10,8.60,7.67,0,0,0,0,0,0,2,2,26,1,0,0,0,WR,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
121,BN,Joe Mixon,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
122,BN,Zach Ertz,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TE,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
123,BN,Rex Burkhead,5,12.70,4.91,0,0,0,12,56,1,3,3,11,0,0,0,0,RB,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
124,BN,Golden Tate,11,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
125,K,Dan Bailey,7,4.0,8.69,0,0,0,0,0,0,0,0,0,0,0,0,0,K,11,Sara,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,0
126,DEF,Indianapolis,7,5.0,6.69,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,18,2,0,0,1,0,0
127,BN,San Francisco,11,0.0,5.23,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,34,1,0,0,0,0,0
128,QB,Josh Allen,11,42.00,25.42,415,3,0,7,14,1,0,0,0,0,0,0,0,QB,1,Charlie BakerCommissioner,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
