Name,Roster Status,GP*,Bye,Fan Pts,Trends % Rostered,Rankings Proj,Rankings Actual,Passing Yds,Passing TD,Passing Int,Rushing Att*,Rushing Yds,Rushing TD,Receiving Tgt*,Receiving Rec*,Receiving Yds,Receiving TD,Ret TD,Misc 2PT,Fum Lost,Pos,Field Goals Made 0-19,Field Goals Made 20-29,Field Goals Made 30-39,Field Goals Made 40-49,Field Goals Made 50+,PAT Made,Pts vs.*,Tackles Sack,Tackles Safe,Turnovers Int,Turnovers Fum Rec,TD TD,Misc Blk Kick
Danny Amendola,FA,1,5,5.7,2%,220,157,0,0,0,0,0,0,3,2,57,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Darnell Mooney,FA,1,11,4.9,1%,229,174,0,0,0,1,-3,0,9,5,52,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaiah Ford,FA,1,11,4.8,1%,205,176,0,0,0,0,0,0,10,4,48,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian Blake,FA,1,10,4.7,0%,395,180,0,0,0,0,0,0,5,3,47,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Conley,FA,1,7,4.4,1%,206,189,0,0,0,0,0,0,4,3,44,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Noah Brown,FA,1,10,4.3,0%,328,190,0,0,0,0,0,0,4,4,43,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin Watson,FA,1,13,4.0,0%,216,194,0,0,0,0,0,0,6,4,40,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg Ward,FA,1,9,3.8,19%,150,204,0,0,0,0,0,0,7,4,38,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Reggie Bonnafon,FA,1,13,13.1,0%,828,65,0,0,0,10,53,0,2,2,18,1,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
D'Andre Swift,FA,1,5,11.2,72%,240,82,0,0,0,4,22,0,4,4,30,1,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaal Williams,FA,1,5,10.5,12%,209,88,0,0,0,8,10,0,8,8,95,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Chase Edmonds,FA,1,8,10.0,34%,254,93,0,0,0,4,16,0,6,5,24,1,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Damien Harris,FA,1,6,10.0,26%,252,94,0,0,0,17,100,0,0,0,0,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
D'Ernest Johnson,FA,1,9,9.5,1%,262,99,0,0,0,13,95,0,0,0,0,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Ke'Shawn Vaughn,FA,1,13,8.6,6%,281,117,0,0,0,3,4,0,3,2,22,1,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexander Mattison,FA,1,7,7.7,37%,211,131,0,0,0,7,17,1,0,0,0,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Travis Homer,FA,1,6,6.8,2%,234,141,0,0,0,4,5,0,1,1,3,1,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Devonta Freeman,FA,1,11,6.8,68%,140,140,0,0,0,11,33,0,4,4,35,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Malcolm Brown,FA,1,9,5.6,37%,235,159,0,0,0,9,37,0,6,5,19,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Rex Burkhead,FA,1,6,5.0,45%,147,163,0,0,0,11,45,0,1,1,5,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne Gallman Jr.,FA,1,11,4.5,2%,310,185,0,0,0,6,45,0,0,0,0,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Duke Johnson,FA,1,8,4.5,18%,213,188,0,0,0,5,24,0,4,3,21,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Gus Edwards,FA,1,7,3.8,2%,259,205,0,0,0,9,38,0,0,0,0,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Frank Gore,FA,1,11,3.6,20%,114,210,0,0,0,13,30,0,2,1,6,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Wilkins,FA,1,7,3.1,1%,243,227,0,0,0,9,15,0,1,1,16,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Alec Ingold,FA,1,6,2.8,0%,369,241,0,0,0,1,-1,0,2,2,29,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Ito Smith,FA,1,10,2.7,1%,299,245,0,0,0,2,3,0,3,3,24,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
J.D. McKissic,FA,1,8,2.6,2%,238,247,0,0,0,2,6,0,8,7,40,0,0,0,1,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
DeeJay Dallas,FA,1,6,2.3,0%,332,253,0,0,0,2,8,0,2,2,15,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Brian Hill,FA,1,10,2.3,28%,225,251,0,0,0,4,10,0,2,2,13,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin Jackson,FA,1,10,2.1,5%,322,259,0,0,0,6,9,0,2,2,12,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Dontrell Hilliard,FA,1,9,2.1,0%,353,261,0,0,0,5,19,0,1,1,2,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff Wilson Jr.,FA,1,11,1.9,43%,148,274,0,0,0,3,6,0,1,1,13,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
O.J. Howard,FA,1,13,11.0,19%,218,83,0,0,0,0,0,0,6,3,50,1,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Donald Parham Jr.,FA,1,10,7.9,0%,394,127,0,0,0,0,0,0,1,1,19,1,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason Witten,FA,1,6,7.8,1%,338,129,0,0,0,0,0,0,2,2,18,1,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Ian Thomas,FA,1,13,6.5,8%,271,143,0,0,0,0,0,0,5,2,5,1,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Thomas,FA,1,8,6.3,0%,356,144,0,0,0,0,0,0,1,1,3,1,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron Brate,FA,1,13,6.3,0%,374,145,0,0,0,0,0,0,1,1,3,1,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Gerald Everett,FA,1,9,5.2,1%,278,161,0,0,0,1,2,1,1,1,10,0,0,0,1,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Drew Sample,FA,1,9,4.7,3%,223,181,0,0,0,0,0,0,5,3,47,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Akins,FA,1,8,4.6,13%,217,184,0,0,0,0,0,0,3,3,46,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Dan Arnold,FA,1,8,3.9,0%,263,201,0,0,0,0,0,0,4,4,39,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison Bryant,FA,1,9,3.7,0%,307,206,0,0,0,0,0,0,4,4,37,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg Olsen,FA,1,6,3.5,22%,231,211,0,0,0,0,0,0,7,5,35,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Richard Rodgers,FA,1,9,3.5,0%,266,215,0,0,0,0,0,0,4,3,35,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesse James,FA,1,5,3.1,0%,363,226,0,0,0,0,0,0,2,1,31,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Durham Smythe,FA,1,11,3.0,0%,357,228,0,0,0,0,0,0,3,2,30,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Rob Gronkowski,W (Oct 10),1,13,2.9,57%,226,240,0,0,0,0,0,0,3,1,29,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
James O'Shaughnessy,FA,1,7,2.6,0%,304,246,0,0,0,0,0,0,2,1,26,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Blake Bell,FA,1,10,2.4,0%,311,250,0,0,0,0,0,0,2,2,24,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Cethan Carter,FA,1,9,2.4,0%,347,249,0,0,0,0,0,0,1,1,24,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Darren Fells,FA,1,8,2.1,1%,279,258,0,0,0,0,0,0,2,2,21,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephen Carlson,FA,1,9,2.0,0%,377,265,0,0,0,0,0,0,0,0,0,0,0,1,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Manhertz,FA,1,13,1.7,0%,376,279,0,0,0,0,0,0,1,1,17,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Trey Burton,FA,1,7,1.6,1%,290,285,0,0,0,0,0,0,5,2,16,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Dawson Knox,FA,1,11,1.6,2%,249,286,0,0,0,0,0,0,3,2,16,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Will Dissly,FA,1,6,1.5,1%,289,289,0,0,0,0,0,0,2,2,15,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam Ficken,FA,1,11,18.00,0%,156,38,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,3,0,1,1,0,0,0,0,0,0,0
Brandon McManus,FA,1,8,18.00,12%,123,40,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,1,2,4,0,0,0,0,0,0,0
Jason Sanders,FA,1,11,18.00,1%,132,39,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,2,0,3,0,0,0,0,0,0,0,0,0
Randy Bullock,FA,1,9,17.00,14%,137,49,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,2,2,0,3,0,0,0,0,0,0,0
Aldrick Rosas,FA,1,7,15.00,0%,1115,56,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,2,0,1,1,0,0,0,0,0,0,0
Rodrigo Blankenship,FA,1,7,14.00,44%,128,58,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,2,1,0,1,0,0,0,0,0,0,0
Daniel Carlson,FA,1,6,13.00,13%,122,67,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,1,0,1,2,0,0,0,0,0,0,0
Cody Parkey,FA,1,9,12.00,1%,136,76,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,1,0,5,0,0,0,0,0,0,0
Graham Gano,FA,1,11,9.00,1%,174,109,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,2,0,0,0,0,0,0,0,0,0,0
Ryan Succop,FA,1,13,8.00,11%,133,122,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,0,0,0,5,0,0,0,0,0,0,0
Dan Bailey,FA,1,7,7.00,40%,109,137,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,0,0,4,0,0,0,0,0,0,0
Tyler Bass,FA,1,11,6.00,2%,131,148,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,0,0,3,0,0,0,0,0,0,0
Dustin Hopkins,FA,1,8,6.00,0%,195,149,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,1,0,2,0,0,0,0,0,0,0
Sam Sloman,FA,1,9,5.00,8%,110,164,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,0,0,2,0,0,0,0,0,0,0
Elliott Fry,FA,1,10,4.00,0%,142,195,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,0,0,0,1,0,0,0,0,0,0,0
Matt Prater,W (Oct 10),1,5,3.00,86%,112,229,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,0,0,3,0,0,0,0,0,0,0
Cairo Santos,FA,1,11,3.00,0%,143,231,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,0,0,0,0,0,0,0,0,0,0,0
Ramiz Ahmed,FA,0.0,11,0.00,0%,1131,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Lirim Hajrullahu,FA,0.0,9,0.00,0%,1130,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Brandon Wright,FA,0.0,7,0.00,0%,1109,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Nick Vogel,FA,0.0,7,0.00,0%,1108,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Justin Rohrwasser,FA,0.0,6,0.00,0%,1107,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Austin MacGinnis,FA,0.0,9,0.00,0%,1129,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Chase McLaughlin,FA,0.0,7,0.00,0%,1127,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Tucker McCann,FA,0.0,4,–,0%,1110,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Kansas City,FA,1,10,20.00,68%,126,29,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,10,2,0,3,1,1,0
York,FA,1,11,8.00,25%,135,125,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,37,0,0,3,0,1,0
Green Bay,W (Oct 10),1,5,5.00,36%,152,170,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,16,4,0,0,0,0,0
Minnesota,FA,1,7,5.00,35%,221,171,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,23,3,0,0,1,0,0
Cleveland,FA,1,9,5.00,12%,237,168,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,38,3,0,1,2,0,0
York,FA,1,11,5.00,1%,244,172,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,17,2,0,0,1,0,0
Cincinnati,FA,1,9,5.00,13%,157,169,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,25,3,0,1,0,0,0
Washington,FA,1,8,4.00,6%,293,199,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,31,1,0,2,0,0,0
Carolina,FA,1,13,3.00,1%,219,233,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,21,1,0,0,1,0,0
Miami,FA,1,11,3.00,1%,246,232,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,31,2,0,1,0,0,0
Jacksonville,FA,1,7,2.00,5%,172,271,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,33,1,0,1,0,0,0
Houston,FA,1,8,2.00,12%,161,272,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,31,3,0,0,0,0,0
Pittsburgh,FA,0.0,4,–,89%,1133,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Las Vegas,FA,1,6,0.00,2%,207,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,30,1,0,0,0,0,0
Detroit,FA,1,5,0.00,2%,245,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,35,2,0,1,0,0,0
Atlanta,FA,1,10,0.00,1%,257,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,30,1,0,0,0,0,0
