Name,Roster Status,GP*,Bye,Fan Pts,Trends % Rostered,Rankings Proj,Rankings Actual,Passing Yds,Passing TD,Passing Int,Rushing Att*,Rushing Yds,Rushing TD,Receiving Tgt*,Receiving Rec*,Receiving Yds,Receiving TD,Ret TD,Misc 2PT,Fum Lost,Pos,Field Goals Made 0-19,Field Goals Made 20-29,Field Goals Made 30-39,Field Goals Made 40-49,Field Goals Made 50+,PAT Made,Pts vs.*,Tackles Sack,Tackles Safe,Turnovers Int,Turnovers Fum Rec,TD TD,Misc Blk Kick
Brian Hill,W (Dec 30),1,10,5.5,45%,68,159,0,0,0,13,55,0,1,0,0,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Prosise,W (Dec 30),1,8,5.4,0%,296,163,0,0,0,5,12,0,1,1,2,1,0,0,1,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Royce Freeman,W (Dec 30),1,5,5.0,5%,307,171,0,0,0,8,50,0,0,0,0,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justice Hill,W (Dec 30),1,7,4.0,2%,221,193,0,0,0,9,35,0,2,2,5,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Juszczyk,W (Dec 30),1,11,3.2,0%,330,216,0,0,0,2,8,0,2,2,24,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerick McKinnon,W (Dec 30),1,11,3.2,62%,217,214,0,0,0,3,21,0,3,2,11,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D'Onta Foreman,W (Dec 30),1,4,2.8,0%,300,228,0,0,0,4,28,0,0,0,0,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.D. McKissic,W (Dec 30),1,8,2.7,58%,191,231,0,0,0,1,6,0,2,2,21,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony McFarland Jr.,W (Dec 30),1,4,2.6,7%,173,233,0,0,0,3,9,0,1,1,17,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeremy McNichols,W (Dec 30),1,4,2.0,1%,313,244,0,0,0,8,20,0,1,0,0,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Wilson Jr.,W (Dec 30),1,11,2.0,3%,299,246,0,0,0,12,40,0,0,0,0,0,0,0,1,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodney Smith,W (Dec 30),1,13,1.8,0%,429,261,0,0,0,7,18,0,1,0,0,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trenton Cannon,W (Dec 30),1,13,1.8,0%,409,263,0,0,0,3,17,0,1,1,1,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dion Lewis,W (Dec 30),1,11,1.7,2%,289,264,0,0,0,2,10,0,3,1,7,0,0,0,0,RB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcedes Lewis,W (Dec 30),1,5,7.6,0%,333,132,0,0,0,0,0,0,4,2,16,1,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Eifert,W (Dec 30),1,8,7.6,6%,233,131,0,0,0,0,0,0,4,3,16,1,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Rudolph,W (Dec 30),1,7,6.8,15%,196,139,0,0,0,0,0,0,8,7,68,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hunter Henry,W (Dec 30),1,6,6.7,96%,155,142,0,0,0,0,0,0,10,7,67,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Shaheen,W (Dec 30),1,7,6.7,0%,365,144,0,0,0,0,0,0,2,1,7,1,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dawson Knox,W (Dec 30),1,11,6.2,1%,269,149,0,0,0,0,0,0,1,1,2,1,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hayden Hurst,W (Dec 30),1,10,4.8,78%,184,180,0,0,0,0,0,0,8,4,48,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Brate,W (Dec 30),1,13,3.4,1%,279,209,0,0,0,0,0,0,6,4,34,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jimmy Graham,W (Dec 30),1,11,3.2,39%,194,217,0,0,0,0,0,0,4,3,32,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geoff Swaim,W (Dec 30),1,4,3.0,0%,379,222,0,0,0,0,0,0,3,3,30,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dalton Schultz,W (Dec 30),1,10,2.4,22%,274,235,0,0,0,0,0,0,5,5,24,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Sample,W (Dec 30),1,9,2.0,1%,280,247,0,0,0,0,0,0,5,4,40,0,0,0,1,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Durham Smythe,W (Dec 30),1,7,1.9,0%,325,259,0,0,0,0,0,0,3,3,19,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James O'Shaughnessy,W (Dec 30),1,8,1.7,0%,318,267,0,0,0,0,0,0,4,2,17,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan Arnold,W (Dec 30),1,8,1.7,0%,295,265,0,0,0,0,0,0,3,1,17,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gerald Everett,W (Dec 30),1,9,1.6,6%,277,269,0,0,0,0,0,0,2,2,16,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob Hollister,W (Dec 30),1,6,1.1,2%,273,282,0,0,0,0,0,0,5,2,11,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Manhertz,W (Dec 30),1,13,1.1,0%,391,288,0,0,0,0,0,0,1,1,11,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephen Carlson,W (Dec 30),1,9,1.1,0%,420,286,0,0,0,0,0,0,1,1,11,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaeden Graham,W (Dec 30),1,10,1.1,0%,413,283,0,0,0,0,0,0,2,1,11,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesse James,W (Dec 30),1,5,1.0,0%,371,293,0,0,0,0,0,0,1,1,10,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maxx Williams,W (Dec 30),1,8,1.0,0%,302,292,0,0,0,0,0,0,2,2,10,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cole Kmet,W (Dec 30),1,11,0.8,0%,332,300,0,0,0,0,0,0,3,1,8,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Trautman,W (Dec 30),1,6,0.8,0%,381,295,0,0,0,0,0,0,1,1,8,0,0,0,0,TE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Graham Gano,W (Dec 30),1,11,15.0,3%,124,46,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,2,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robbie Gould,W (Dec 30),1,11,14.0,27%,148,56,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Bass,W (Dec 30),1,11,11.0,21%,100,78,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dustin Hopkins,W (Dec 30),1,8,11.0,0%,183,79,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,1,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Gay,W (Dec 30),1,9,10.0,4%,105,92,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Parkey,W (Dec 30),1,9,10.0,1%,137,93,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,0,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Zuerlein,W (Dec 30),1,10,10.0,40%,82,91,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joey Slye,W (Dec 30),1,13,10.0,61%,86,94,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,0,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Folk,W (Dec 30),1,5,10.0,4%,132,88,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aldrick Rosas,W (Dec 30),1,8,9.0,0%,1130,107,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Boswell,W (Dec 30),1,4,7.0,35%,111,137,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Randy Bullock,W (Dec 30),1,9,6.0,9%,168,152,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Carlson,W (Dec 30),1,6,6.0,59%,88,155,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Succop,W (Dec 30),1,13,6.0,48%,98,153,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zane Gonzalez,W (Dec 30),1,8,6.0,45%,109,154,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cairo Santos,W (Dec 30),1,11,5.0,1%,161,175,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Elliott,W (Dec 30),1,9,4.0,16%,128,194,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sergio Castillo,W (Dec 30),1,10,3.0,0%,201,224,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Sloman,W (Dec 30),0.0,4,0.0,1%,1122,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Vogel,W (Dec 30),0.0,7,0.0,0%,1123,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Rohrwasser,W (Dec 30),0.0,5,0.0,0%,1121,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Wright,W (Dec 30),0.0,9,0.0,0%,1124,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tucker McCann,W (Dec 30),0.0,4,0.0,0%,1125,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramiz Ahmed,W (Dec 30),0.0,11,0.0,0%,1145,1128,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lirim Hajrullahu,W (Dec 30),0.0,13,0.0,0%,1144,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atlanta,W (Dec 30),1,10,28.0,1%,262,9,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,6.0,5.0,0.0,1.0,4.0,1.0,0.0
Carolina,W (Dec 30),1,13,19.0,4%,230,28,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,28.0,2.0,0.0,0.0,3.0,2.0,0.0
Green Bay,W (Dec 30),1,5,15.0,67%,110,47,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,25.0,3.0,0.0,2.0,1.0,1.0,0.0
Los Angeles,W (Dec 30),1,9,15.0,88%,115,48,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,17.0,2.0,0.0,1.0,2.0,1.0,0.0
Miami,W (Dec 30),1,7,14.0,90%,119,57,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,3.0,3.0,0.0,2.0,0.0,0.0,0.0
York,W (Dec 30),1,11,9.0,71%,101,109,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,17.0,2.0,0.0,1.0,2.0,0.0,0.0
