Name,Roster Status,GP*,Bye,Fan Pts,Trends % Rostered,Rankings Proj,Rankings Actual,Passing Yds,Passing TD,Passing Int,Rushing Att*,Rushing Yds,Rushing TD,Receiving Tgt*,Receiving Rec*,Receiving Yds,Receiving TD,Ret TD,Misc 2PT,Fum Lost,Pos,Field Goals Made 0-19,Field Goals Made 20-29,Field Goals Made 30-39,Field Goals Made 40-49,Field Goals Made 50+,PAT Made,Pts vs.*,Tackles Sack,Tackles Safe,Turnovers Int,Turnovers Fum Rec,TD TD,Misc Blk Kick
Drew Anderson,W (Nov 4),0.0,8,–,0%,970,2398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Will Grier,W (Nov 4),0.0,13,0.00,0%,922,2444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Finley,W (Nov 4),0.0,9,0.00,0%,923,2479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Trace McSorley,W (Nov 4),0.0,7,0.00,0%,940,2480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Curtis Samuel,W (Nov 4),1,13,17.4,20%,206,17,0.0,0.0,0.0,3,23,1,5,4,31,1,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
DaeSean Hamilton,W (Nov 4),1,5,14.2,0%,290,32,0.0,0.0,0.0,0.0,0.0,0.0,5,4,82,1,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Darnell Mooney,W (Nov 4),1,11,12.9,6%,186,36,0.0,0.0,0.0,0.0,0.0,0.0,6,5,69,1,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Demarcus Robinson,W (Nov 4),1,10,12.3,2%,258,46,0.0,0.0,0.0,0.0,0.0,0.0,5,4,63,1,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Marvin Hall,W (Nov 4),1,5,11.3,0%,311,52,0.0,0.0,0.0,0.0,0.0,0.0,7,4,113,0,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Willie Snead IV,W (Nov 4),1,7,10.6,1%,242,56,0.0,0.0,0.0,0.0,0.0,0.0,7,5,106,0,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
David Moore,W (Nov 4),1,6,10.6,2%,215,67,0.0,0.0,0.0,2,28,0,3,3,18,1,0,0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalen Reagor,W (Nov 4),1,9,10.2,25%,194,71,0.0,0.0,0.0,1,6,0,6,3,16,1,0,1,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Kendrick Bourne,W (Nov 4),1,11,8.1,8%,213,66,0.0,0.0,0.0,0.0,0.0,0.0,10,8,81,0,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Miles Boykin,W (Nov 4),1,7,8.0,2%,230,110,0.0,0.0,0.0,0.0,0.0,0.0,3,2,20,1,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakobi Meyers,W (Nov 4),1,5,7.8,1%,362,87,0.0,0.0,0.0,0.0,0.0,0.0,10,6,58,0,0,1,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakeem Grant,W (Nov 4),1,7,7.5,1%,259,119,0.0,0.0,0.0,0.0,0.0,0.0,2,1,15,0,1,0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
KJ Hamler,W (Nov 4),1,5,7.3,2%,174,111,0.0,0.0,0.0,0.0,0.0,0.0,3,3,13,1,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Miller,W (Nov 4),1,11,7.3,21%,204,78,0.0,0.0,0.0,0,0,0,11,8,73,0,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Auden Tate,W (Nov 4),1,9,6.5,1%,286,99,0.0,0.0,0.0,0.0,0.0,0.0,7,7,65,0,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny Amendola,W (Nov 4),1,5,5.4,1%,214,142,0.0,0.0,0.0,0.0,0.0,0.0,4,3,54,0,0,0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Reynolds,W (Nov 4),1,9,4.4,3%,202,152,0.0,0.0,0.0,0.0,0.0,0.0,9,4,44,0,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Zach Pascal,W (Nov 4),1,7,4.4,4%,196,164,0,0,0,0.0,0.0,0.0,6,3,44,0,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Scotty Miller,W (Nov 4),1,13,4.2,30%,250,1669,0.0,0.0,0.0,1,7,0,6,3,35,0,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Denzel Mims,W (Nov 4),1,10,4.2,9%,245,1847,0.0,0.0,0.0,0.0,0.0,0.0,3,2,42,0,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Damiere Byrd,W (Nov 4),1,5,3.9,3%,191,1672,0.0,0.0,0.0,0.0,0.0,0.0,4,3,39,0,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcus Johnson,W (Nov 4),1,7,3.9,1%,232,1855,0.0,0.0,0.0,0.0,0.0,0.0,4,2,39,0,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Devin Duvernay,W (Nov 4),1,7,3.9,1%,275,2363,0.0,0.0,0.0,0.0,0.0,0.0,3,1,39,0,0,0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaydon Mickens,W (Nov 4),1,13,3.6,0%,349,162,0.0,0.0,0.0,0.0,0.0,0.0,8,5,36,0,0,0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Johnson,W (Nov 4),1,13,3.5,1%,327,2359,0.0,0.0,0.0,0.0,0.0,0.0,2,2,35,0,0.0,0.0,0.0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Wilkins,W (Nov 4),1,7,19.3,1%,223,16,0.0,0.0,0.0,20,89,1,1,1,24,0,0,1,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Nyheim Hines,W (Nov 4),1,7,18.2,29%,208,18,0.0,0.0,0.0,5,8,0,5,3,54,2,0,0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
DeeJay Dallas,W (Nov 4),1,6,17.8,25%,379,14,0.0,0.0,0.0,18,41,1,5,5,17,1,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Gus Edwards,W (Nov 4),1,7,14.7,30%,72,45,0.0,0.0,0.0,16,87,1,1,0,0,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
J.K. Dobbins,W (Nov 4),1,7,12.1,68%,74,64,0.0,0.0,0.0,15,113,0,2,1,8,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerick McKinnon,W (Nov 4),1,11,9.9,74%,49,74,0.0,0.0,0.0,3,-1,1,4,4,40,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Troymaine Pope,W (Nov 4),1,6,9.5,0%,0.0,72,0.0,0.0,0.0,10,67,0,7,5,28,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Samaje Perine,W (Nov 4),1,9,9.4,0%,717,103,0.0,0.0,0.0,10,32,1,1,1,2,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
JaMycal Hasty,W (Nov 4),1,11,9.1,42%,564,109,0.0,0.0,0.0,12,29,1,1,1,2,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Kerryon Johnson,W (Nov 4),1,5,7.5,11%,260,116,0.0,0.0,0.0,0.0,0.0,0.0,2,2,15,1,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Dion Lewis,W (Nov 4),1,11,6.8,4%,269,127,0.0,0.0,0.0,0.0,0.0,0.0,3,2,8,1,0,0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Brian Hill,W (Nov 4),1,10,6.4,11%,205,140,0.0,0.0,0.0,11,55,0,3,2,9,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabe Nabers,W (Nov 4),1,6,6.2,0%,466,153,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Malcolm Brown,W (Nov 4),1,9,5.7,31%,218,154,0.0,0.0,0.0,10,40,0,2,2,17,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Cam Akers,W (Nov 4),1,9,5.4,31%,238,1671,0.0,0.0,0.0,9,35,0,1,1,19,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeremy McNichols,W (Nov 4),1,4,4.9,1%,280,2358,0.0,0.0,0.0,4,49,0,1,0,0,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Devontae Booker,W (Nov 4),1,6,4.6,1%,297,2325,0.0,0.0,0.0,5,29,0,1,1,17,0,0.0,0.0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ Dillon,W (Nov 4),1,5,3.7,8%,324,2386,0.0,0.0,0.0,5,21,0,1,1,16,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
D'Onta Foreman,W (Nov 4),1,4,3.7,0%,0.0,2499,0.0,0.0,0.0,5,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Frank Gore,W (Nov 4),1,10,3.0,20%,156,2522,0.0,0.0,0.0,10,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Alfred Morris,W (Nov 6),1,11,2.8,0%,0.0,2526,0.0,0.0,0.0,8,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Corey Clement,W (Nov 4),1,9,2.8,1%,322,2516,0.0,0.0,0.0,5,24,0,2,1,4,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Darrel Williams,W (Nov 4),1,10,2.6,3%,344,2520,0.0,0.0,0.0,3,19,0,1,1,7,0,0.0,0.0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Ty Johnson,W (Nov 4),1,10,2.1,0%,305,2543,0.0,0.0,0.0,3,15,0,1,1,6,0,0,0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Juszczyk,W (Nov 4),1,11,2.1,0%,326,2519,0.0,0.0,0.0,0.0,0.0,0.0,2,2,21,0,0.0,0.0,0.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Doyle,W (Nov 4),1,7,7.8,7%,291,83,0.0,0.0,0.0,0.0,0.0,0.0,3,2,18,1,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Ross Dwelley,W (Nov 4),1,11,7.6,0%,353,94,0.0,0.0,0.0,0.0,0.0,0.0,4,1,16,1,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Trey Burton,W (Nov 4),1,7,7.1,22%,201,85,0.0,0.0,0.0,1,2,1,4,3,9,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Albert Okwuegbunam,W (Nov 4),1,5,6.9,1%,310,100,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9,1,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Hayden Hurst,W (Nov 4),1,10,5.4,82%,162,98,0.0,0.0,0.0,0.0,0.0,0.0,7,5,54,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Dalton Schultz,W (Nov 4),1,10,5.3,26%,220,91,0.0,0.0,0.0,0.0,0.0,0.0,8,6,53,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Jace Sternberger,W (Nov 4),1,5,4.6,2%,317,114,0.0,0.0,0.0,0.0,0.0,0.0,4,3,46,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Firkser,W (Nov 4),1,4,3.6,2%,244,144,0.0,0.0,0.0,0.0,0.0,0.0,3,2,36,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron Brate,W (Nov 4),1,13,3.5,2%,241,148,0.0,0.0,0.0,0.0,0.0,0.0,2,2,35,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Gerald Everett,W (Nov 4),1,9,3.2,6%,248,120,0.0,0.0,0.0,0.0,0.0,0.0,9,5,32,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Ian Thomas,W (Nov 4),1,13,2.8,7%,278,150,0.0,0.0,0.0,0.0,0.0,0.0,3,3,28,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Izzo,W (Nov 4),1,5,2.4,0%,277,1670,0.0,0.0,0.0,0.0,0.0,0.0,3,2,24,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesse James,W (Nov 4),1,5,2.3,0%,308,1848,0.0,0.0,0.0,0.0,0.0,0.0,1,1,23,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason Witten,W (Nov 4),1,6,2.1,0%,315,1673,0.0,0.0,0.0,0.0,0.0,0.0,2,2,21,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
David Njoku,W (Nov 4),1,9,1.9,3%,263,2355,0.0,0.0,0.0,0.0,0.0,0.0,3,1,19,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Will Dissly,W (Nov 4),1,6,1.7,1%,294,2360,0.0,0.0,0.0,0.0,0.0,0.0,1,1,17,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Irv Smith Jr.,W (Nov 4),1,7,1.6,7%,288,2364,0.0,0.0,0.0,0.0,0.0,0.0,1,1,16,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Durham Smythe,W (Nov 4),1,7,1.6,0%,340,1860,0.0,0.0,0.0,0.0,0.0,0.0,2,2,16,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Higbee,W (Nov 4),1,9,1.4,62%,199,2356,0.0,0.0,0.0,0.0,0.0,0.0,4,2,14,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Kroft,W (Nov 4),1,11,1.1,0%,325,2385,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Levine Toilolo,W (Nov 4),1,11,0.9,0%,370,2389,0.0,0.0,0.0,0.0,0.0,0.0,2,1,9,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Hill,W (Nov 4),1,6,0.7,0%,320,2492,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaden Smith,W (Nov 4),1,11,0.6,0%,302,2496,0.0,0.0,0.0,0.0,0.0,0.0,2,1,6,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacob Hollister,W (Nov 4),1,6,0.6,0%,341,2497,0.0,0.0,0.0,0.0,0.0,0.0,2,1,6,0,0.0,0.0,0.0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Badgley,W (Nov 4),1,6,15.00,22%,117,48,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,1,1,3,0,0,0,0,0,0,0
Cairo Santos,W (Nov 4),1,11,14.00,1%,116,53,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,0,1,1,2,0,0,0,0,0,0,0
Greg Zuerlein,W (Nov 4),1,10,13.00,57%,90,61,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,2,1,0,0,0,0,0,0,0,0
Sergio Castillo,W (Nov 4),1,10,12.00,0%,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,1,1,0,0,0,0,0,0,0,0
Daniel Carlson,W (Nov 4),1,6,10.00,29%,114,108,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,2,1,0,0,1,0,0,0,0,0,0,0
Nick Folk,W (Nov 4),1,5,8.00,4%,109,135,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,1,0,1,0,0,0,0,0,0,0
Jason Myers,W (Nov 4),1,6,8.00,36%,101,134,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,1,0,4,0,0,0,0,0,0,0
Cody Parkey,W (Nov 4),1,9,7.00,4%,136,158,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,1,0,0,0,0,0,0,0,0,0
Randy Bullock,W (Nov 4),1,9,7.00,42%,147,156,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,0,0,4,0,0,0,0,0,0,0
Tyler Bass,W (Nov 4),1,11,6.00,5%,137,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,0,0,0,3,0,0,0,0,0,0,0
Graham Gano,W (Nov 4),1,11,5.00,5%,122,2371,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,0,0,2,0,0,0,0,0,0,0
Kai Forbath,W (Nov 4),1,9,5.00,3%,1112,2370,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,0,0,0,2,0,0,0,0,0,0,0
Chris Boswell,W (Nov 4),1,4,4.00,21%,126,2505,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,0,0,4,0,0,0,0,0,0,0
Jason Sanders,W (Nov 4),1,7,4.00,15%,131,2507,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,0,0,4,0,0,0,0,0,0,0
Mason Crosby,W (Nov 4),1,5,2.00,31%,111,2562,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,0,0,2,0,0,0,0,0,0,0
Austin MacGinnis,W (Nov 4),0.0,9,0.00,0%,1128,2340,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Chase McLaughlin,W (Nov 4),0.0,7,0.00,0%,1127,2344,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Adam Vinatieri,W (Nov 4),0.0,7,0.00,0%,1126,2328,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Lirim Hajrullahu,W (Nov 4),0.0,9,0.00,0%,1129,2349,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Ramiz Ahmed,W (Nov 4),0.0,11,0.00,0%,1130,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Justin Rohrwasser,W (Nov 4),0.0,5,0.00,0%,1106,2334,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Sam Sloman,W (Nov 4),0.0,9,0.00,2%,98,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Matt Gay,W (Nov 4),0.0,7,0.00,4%,1123,2351,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Nick Vogel,W (Nov 4),0.0,7,0.00,0%,1107,2341,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Brandon Wright,W (Nov 4),0.0,8,–,0%,1108,2338,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Miami,W (Nov 4),1,7,17.00,15%,193,7,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,17,2,0,2,2,1,0
Indianapolis,W (Nov 4),1,7,15.00,72%,145,38,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,21,5,0,1,1,1,0
Dallas,W (Nov 4),1,10,13.00,19%,185,51,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,15,4,0,2,2,0,0
Las Vegas,W (Nov 4),1,6,9.00,2%,171,105,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,6,0,0,0,1,0,0
Atlanta,W (Nov 4),1,10,6.00,2%,221,155,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,17,3,0,1,0,0,0
Denver,W (Nov 4),1,5,5.00,24%,184,1675,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,30,2,0,2,0,0,0
Carolina,W (Nov 4),1,13,4.00,5%,175,2368,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,25,2,0,1,0,0,0
Cincinnati,W (Nov 4),1,9,4.00,2%,187,2367,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,20,1,0,1,0,0,0
Minnesota,W (Nov 4),1,7,3.00,20%,233,2502,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,22,1,0,0,1,0,0
Detroit,W (Nov 4),1,5,2.00,4%,165,2584,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,35,2,0,0,0,0,1
