,Lineup-Pos,Name,Bye,Fan Pts,Proj Pts,Passing Yds,Passing TD,Passing Int,Rushing Att*,Rushing Yds,Rushing TD,Receiving Tgt*,Receiving Rec*,Receiving Yds,Receiving TD,Ret TD,Misc 2PT,Fum Lost,Pos,owner-id,owner,Field Goals Made 0‑19,Field Goals Made 20‑29,Field Goals Made 30‑39,Field Goals Made 40‑49,Field Goals Made 50+,PAT Made,Pts vs.*,Tackles Sack,Tackles Safe,Turnovers Int,Turnovers Fum Rec,TD TD,Misc Blk Kick
10,BN,Darrell Henderson Jr.,9,5.80,11.28,0.0,0.0,0.0,8,47,0,2,1,11,0,0.0,0.0,0.0,RB,3,Ryan Cunningham,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,BN,Jordan Howard,7,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,3,Ryan Cunningham,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,BN,Tony Pollard,10,6.40,4.72,0.0,0.0,0.0,7,40,0,2,2,24,0,0,0,0.0,RB,3,Ryan Cunningham,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,BN,Justin Herbert,6,27.22,23.58,278,3,2,3,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,3,Ryan Cunningham,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,K,Harrison Butker,10,5.0,10.68,0,0,0,0,0,0,0,0,0,0,0,0,0,K,3,Ryan Cunningham,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,DEF,Los Angeles,9,5.0,6.84,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,3,Ryan Cunningham,0,0,0,0,0,0,22.0,1.0,0.0,0.0,2.0,0.0,0.0
16,QB,Lamar Jackson,7,18.82,25.99,208,2,2,16,65,0,0.0,0.0,0.0,0.0,0.0,0.0,2,QB,8,Nicholas Saunders,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,WR,Cooper Kupp,9,11.00,9.43,0.0,0.0,0.0,0.0,0.0,0.0,21,11,110,0,0.0,0.0,0.0,WR,8,Nicholas Saunders,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,WR,Marvin Jones Jr.,5,15.90,6.73,0.0,0.0,0.0,0.0,0.0,0.0,7,3,39,2,0.0,0.0,0.0,WR,8,Nicholas Saunders,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,WR,Mike Williams,6,16.00,7.58,0.0,0.0,0.0,1,1,0,8,5,99,1,0.0,0.0,0.0,WR,8,Nicholas Saunders,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,RB,Ronald Jones II,13,2.60,10.52,0.0,0.0,0.0,7,23,0,4,4,23,0,0.0,0.0,1,RB,8,Nicholas Saunders,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,RB,Devin Singletary,11,9.20,8.29,0.0,0.0,0.0,14,86,0,1,1,6,0,0.0,0.0,0.0,RB,8,Nicholas Saunders,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,TE,Austin Hooper,9,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TE,8,Nicholas Saunders,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,BN,Kenyan Drake,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,8,Nicholas Saunders,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,BN,DeAndre Hopkins,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,8,Nicholas Saunders,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,BN,Baker Mayfield,9,7.78,20.78,122,0,0,6,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,8,Nicholas Saunders,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,BN,Jared Cook,6,11.10,6.76,0.0,0.0,0.0,0.0,0.0,0.0,7,5,51,1,0.0,0.0,0.0,TE,8,Nicholas Saunders,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,BN,Breshad Perriman,10,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,8,Nicholas Saunders,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,BN,Boston Scott,9,7.90,11.06,0.0,0.0,0.0,15,70,0,2,2,9,0,0.0,0.0,0,RB,8,Nicholas Saunders,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,BN,James White,5,3.50,6.27,0.0,0.0,0.0,2,0,0,4,2,35,0,0.0,0.0,0.0,RB,8,Nicholas Saunders,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,K,Robbie Gould,11,3.0,7.91,0,0,0,0,0,0,0,0,0,0,0,0,0,K,8,Nicholas Saunders,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,DEF,Buffalo,11,4.0,8.41,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,8,Nicholas Saunders,0,0,0,0,0,0,21.0,2.0,0.0,0.0,1.0,0.0,0.0
32,QB,Jimmy Garoppolo,11,1.76,21.61,84,0,1,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,QB,4,David,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,WR,Davante Adams,5,23.30,14.29,0.0,0.0,0.0,0.0,0.0,0.0,12,7,53,3,0.0,0.0,0.0,WR,4,David,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,WR,A.J. Green,9,1.90,7.90,0.0,0.0,0.0,0.0,0.0,0.0,5,2,19,0,0.0,0.0,0.0,WR,4,David,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,WR,Sterling Shepard,11,7.40,6.83,0.0,0.0,0.0,0.0,0.0,0.0,10,8,74,0,0.0,0.0,0.0,WR,4,David,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,RB,Joshua Kelley,6,2.50,7.22,0.0,0.0,0.0,7,32,0,1,1,-7,0,0.0,0.0,0.0,RB,4,David,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,RB,Jonathan Taylor,7,3.10,13.00,0.0,0.0,0.0,11,22,0,3,2,9,0,0.0,0.0,0.0,RB,4,David,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,TE,Mark Andrews,7,3.20,9.09,0.0,0.0,0.0,0.0,0.0,0.0,6,3,32,0,0.0,0.0,0,TE,4,David,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,BN,Andy Dalton,10,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,4,David,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,BN,Eric Ebron,4,10.80,6.12,0.0,0.0,0.0,0.0,0.0,0.0,5,4,48,1,0.0,0.0,0.0,TE,4,David,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,BN,Will Fuller V,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,4,David,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,BN,Christian Kirk,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,4,David,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,BN,Matt Breida,7,1.30,2.65,0.0,0.0,0.0,4,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,4,David,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,BN,Nick Chubb,9,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,4,David,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,BN,Dallas Goedert,9,1.50,7.13,0.0,0.0,0.0,0.0,0.0,0.0,1,1,15,0,0.0,0.0,0.0,TE,4,David,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,K,Brandon McManus,5,7.0,7.39,0,0,0,0,0,0,0,0,0,0,0,0,0,K,4,David,0,0,1,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,DEF,Cleveland,9,3.0,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,4,David,0,0,0,0,0,0,16.0,2.0,0.0,0.0,0.0,0.0,0.0
48,QB,Matt Ryan,10,17.94,21.26,281,0,1,6,27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,5,Ken,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,WR,Darius Slayton,11,5.60,7.91,0.0,0.0,0.0,0.0,0.0,0.0,9,5,56,0,0.0,0.0,0.0,WR,5,Ken,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,WR,Tyler Boyd,9,13.60,9.74,0.0,0.0,0.0,2,9,0,7,6,67,1,0.0,0.0,0.0,WR,5,Ken,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,WR,DK Metcalf,6,28.10,12.30,0.0,0.0,0.0,0.0,0.0,0.0,15,12,161,2,0.0,0.0,0.0,WR,5,Ken,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,RB,Jamaal Williams,5,12.20,13.75,0.0,0.0,0.0,16,75,0,6,6,27,0,0,1,0.0,RB,5,Ken,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,RB,Latavius Murray,6,3.10,6.85,0.0,0.0,0.0,8,17,0,3,3,14,0,0.0,0.0,0.0,RB,5,Ken,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,TE,Darren Waller,6,2.80,9.28,0.0,0.0,0.0,0.0,0.0,0.0,6,5,28,0,0.0,0.0,0.0,TE,5,Ken,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,BN,David Johnson,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,5,Ken,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,BN,Michael Gallup,10,6.10,5.15,0.0,0.0,0.0,0.0,0.0,0.0,12,7,61,0,0.0,0.0,0.0,WR,5,Ken,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,BN,Kyle Rudolph,7,1.20,3.21,0.0,0.0,0.0,0.0,0.0,0.0,1,1,12,0,0.0,0.0,0.0,TE,5,Ken,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,BN,Hunter Renfrow,6,8.60,5.79,0.0,0.0,0.0,0.0,0.0,0.0,4,4,26,1,0,0,0.0,WR,5,Ken,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,BN,Randall Cobb,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,5,Ken,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,BN,Derek Carr,6,14.58,20.92,112,1,0,6,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0,QB,5,Ken,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,K,Younghoe Koo,10,13.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,K,5,Ken,0,2,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,DEF,Seattle,6,7.0,5.91,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,5,Ken,0,0,0,0,0,0,27.0,3.0,0.0,1.0,1.0,0.0,0.0
63,BN,York,11,4.0,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,5,Ken,0,0,0,0,0,0,25.0,2.0,0.0,0.0,1.0,0.0,0.0
64,QB,Teddy Bridgewater,13,14.04,21.67,176,1,1,5,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,10,Tony,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,WR,Amari Cooper,10,0.50,9.08,0.0,0.0,0.0,0.0,0.0,0.0,5,1,5,0,0.0,0.0,0.0,WR,10,Tony,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,WR,Tyler Lockett,6,3.30,13.10,0.0,0.0,0.0,0.0,0.0,0.0,5,4,33,0,0.0,0.0,0.0,WR,10,Tony,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,WR,Marquise Brown,7,6.30,8.04,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,1,0.0,0.0,0.0,WR,10,Tony,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,RB,Ezekiel Elliott,10,7.30,13.31,0.0,0.0,0.0,19,63,0,2,1,10,0,0.0,0.0,0.0,RB,10,Tony,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,RB,La'Mical Perine,10,3.30,7.75,0.0,0.0,0.0,8,27,0,2,2,6,0,0.0,0.0,0.0,RB,10,Tony,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,TE,Travis Kelce,10,16.90,10.70,0.0,0.0,0.0,0.0,0.0,0.0,12,8,109,1,0.0,0.0,0.0,TE,10,Tony,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,BN,Aaron Jones,5,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,10,Tony,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,BN,Chase Claypool,4,8.20,7.48,0.0,0.0,0.0,0.0,0.0,0.0,9,5,42,1,0.0,0.0,1,WR,10,Tony,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,BN,Chase Edmonds,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,10,Tony,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,BN,Kyler Murray,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,10,Tony,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,BN,Antonio Brown,13,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,10,Tony,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,K,Ryan Succop,13,15.00,8.41,0,0,0,0,0,0,0,0,0,0,0,0,0,K,10,Tony,0,0,2,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,BN,Zane Gonzalez,8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,K,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,DEF,Tennessee,4,-1.0,7.15,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,10,Tony,0,0,0,0,0,0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
79,BN,England,5,3.0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,10,Tony,0,0,0,0,0,0,24.0,1.0,0.0,1.0,0.0,0.0,0.0
80,QB,Patrick Mahomes,10,46.64,30.34,416,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,QB,2,Mike Pearson,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,WR,Robert Woods,9,21.4,9.11,0.0,0.0,0.0,2,9,1,8,7,85,1,0.0,0.0,0.0,WR,2,Mike Pearson,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,WR,Tee Higgins,9,8.4,8.58,0.0,0.0,0.0,2,6,0,9,6,78,0,0.0,0.0,0.0,WR,2,Mike Pearson,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,WR,Corey Davis,4,18.8,8.09,0.0,0.0,0.0,0.0,0.0,0.0,10,8,128,1,0.0,0.0,0.0,WR,2,Mike Pearson,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,RB,Todd Gurley II,10,10.6,13.89,0.0,0.0,0.0,18,46,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,2,Mike Pearson,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,RB,Leonard Fournette,13,7.1,8.21,0.0,0.0,0.0,15,52,0,6,3,19,0,0.0,0.0,0.0,RB,2,Mike Pearson,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,TE,T.J. Hockenson,5,6.5,7.12,0.0,0.0,0.0,0.0,0.0,0.0,10,7,65,0,0.0,0.0,0.0,TE,2,Mike Pearson,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,BN,CeeDee Lamb,10,4.6,7.01,0.0,0.0,0.0,1,19,0,5,4,27,0,0,0,0.0,WR,2,Mike Pearson,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,BN,Devonta Freeman,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,2,Mike Pearson,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,BN,Chris Godwin,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,2,Mike Pearson,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,BN,Sammy Watkins,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,2,Mike Pearson,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,BN,Mark Ingram II,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,2,Mike Pearson,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,BN,Adrian Peterson,5,1.2,6.88,0.0,0.0,0.0,5,7,0,1,1,5,0,0.0,0.0,0.0,RB,2,Mike Pearson,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,BN,Joe Burrow,9,22.86,22.76,249,2,0,3,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0,QB,2,Mike Pearson,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,K,Stephen Gostkowski,4,2.0,8.32,0,0,0,0,0,0,0,0,0,0,0,0,0,K,2,Mike Pearson,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,DEF,Kansas City,10,11.0,9.27,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,2,Mike Pearson,0,0,0,0,0,0,9.0,1.0,0.0,0.0,1.0,0.0,1.0
96,QB,Tom Brady,13,23.06,23.36,279,2,0,1,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,QB,7,DanS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,WR,JuJu Smith-Schuster,4,6.7,8.15,0.0,0.0,0.0,0.0,0.0,0.0,8,7,67,0,0.0,0.0,0.0,WR,7,DanS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,WR,Stefon Diggs,11,9.2,11.29,0.0,0.0,0.0,0.0,0.0,0.0,9,6,92,0,0.0,0.0,0.0,WR,7,DanS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,WR,Tre'Quan Smith,6,4.3,7.47,0.0,0.0,0.0,0.0,0.0,0.0,7,5,43,0,0.0,0.0,0,WR,7,DanS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,RB,Josh Jacobs,6,12.8,14.24,0.0,0.0,0.0,31,128,0,1,0,0,0,0.0,0.0,0.0,RB,7,DanS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,RB,Le'Veon Bell,10,3.8,8.62,0.0,0.0,0.0,6,7,0,3,3,31,0,0.0,0.0,0,RB,7,DanS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,TE,Noah Fant,5,4.7,7.32,0.0,0.0,0.0,0.0,0.0,0.0,9,7,47,0,0.0,0.0,0.0,TE,7,DanS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,BN,D'Andre Swift,5,2.3,8.45,0.0,0.0,0.0,6,1,0,4,3,22,0,0.0,0.0,0.0,RB,7,DanS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,BN,Chris Carson,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,7,DanS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,BN,Evan Engram,11,7.0,6.4,0.0,0.0,0.0,1,9,0,10,5,61,0,0.0,0.0,0.0,TE,7,DanS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,BN,Henry Ruggs III,6,0.9,6.42,0.0,0.0,0.0,1,1,0,4,2,8,0,0.0,0.0,0.0,WR,7,DanS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,BN,Michael Thomas,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,7,DanS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,BN,Brandon Aiyuk,11,15.1,8.65,0.0,0.0,0.0,0.0,0.0,0.0,11,8,91,1,0.0,0.0,0,WR,7,DanS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,BN,Raheem Mostert,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,7,DanS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,K,Joey Slye,13,5.0,9.74,0,0,0,0,0,0,0,0,0,0,0,0,0,K,7,DanS,0,0,1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,DEF,Chicago,11,1.0,5.89,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,7,DanS,0,0,0,0,0,0,26.0,1.0,0.0,0.0,0.0,0.0,0.0
112,QB,Matthew Stafford,5,28.44,20.94,336,3,1,1,10,0,0.0,0.0,0.0,0.0,0.0,0.0,1,QB,11,Sara,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,WR,DJ Moore,13,5.5,9.84,0.0,0.0,0.0,0.0,0.0,0.0,6,2,55,0,0.0,0.0,0.0,WR,11,Sara,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,WR,Tyreek Hill,10,21.8,13.31,0.0,0.0,0.0,0.0,0.0,0.0,6,4,98,2,0.0,0.0,0.0,WR,11,Sara,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,WR,Keenan Allen,6,12.7,10.73,0,0,0,0.0,0.0,0.0,11,9,67,1,0.0,0.0,0.0,WR,11,Sara,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
