,Lineup-Pos,Name,Bye,Fan Pts,Proj Pts,Passing Yds,Passing TD,Passing Int,Rushing Att*,Rushing Yds,Rushing TD,Receiving Tgt*,Receiving Rec*,Receiving Yds,Receiving TD,Ret TD,Misc 2PT,Fum Lost,Pos,owner-id,owner,Field Goals Made 0‑19,Field Goals Made 20‑29,Field Goals Made 30‑39,Field Goals Made 40‑49,Field Goals Made 50+,PAT Made,Pts vs.*,Tackles Sack,Tackles Safe,Turnovers Int,Turnovers Fum Rec,TD TD,Misc Blk Kick
30,K,Robbie Gould,11,8.0,7.18,0,0,0,0,0,0,0,0,0,0,0,0,0,K,8,Nicholas Saunders,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,DEF,Buffalo,11,6.0,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,8,Nicholas Saunders,0,0,0,0,0,0,32.0,3.0,0.0,1.0,1.0,0.0,0.0
32,QB,Cam Newton,5,18.82,19.98,118,1,0,11,21,1,0,0,0,0,0,0,0,QB,4,David,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,WR,Davante Adams,5,10.6,13.74,0,0,0,0,0,0,12,8,66,1,0,0,1,WR,4,David,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,WR,Sterling Shepard,11,4.7,7.84,0,0,0,0,0,0,6,6,47,0,0,0,0,WR,4,David,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,WR,Will Fuller V,8,3.8,9.83,0,0,0,0,0,0,8,5,38,0,0,0,0,WR,4,David,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,RB,Joshua Kelley,6,2.1,7.15,0,0,0,7,21,0,0,0,0,0,0,0,0,RB,4,David,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,RB,Jonathan Taylor,7,3.7,8.5,0,0,0,7,12,0,2,2,25,0,0,0,0,RB,4,David,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,TE,Mark Andrews,7,6.1,6.98,0,0,0,0,0,0,9,7,61,0,0,0,0,TE,4,David,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,BN,Jimmy Garoppolo,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,4,David,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,BN,A.J. Green,9,0.0,6.48,0,0,0,0,0,0,5,0,0,0,0,0,0,WR,4,David,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,BN,Eric Ebron,4,3.8,6.42,0,0,0,0,0,0,6,2,38,0,0,0,0,TE,4,David,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,BN,Christian Kirk,8,2.7,7.88,0,0,0,0,0,0,6,4,27,0,0,0,0,WR,4,David,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,BN,Matt Breida,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,4,David,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,BN,Nick Chubb,9,18.6,12.0,0,0,0,19,126,1,1,0,0,0,0,0,0,RB,4,David,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,BN,Dallas Goedert,9,3.3,6.96,0,0,0,0,0,0,6,4,33,0,0,0,0,TE,4,David,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,K,Brandon McManus,5,8.0,8.09,0,0,0,0,0,0,0,0,0,0,0,0,0,K,4,David,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,DEF,Tennessee,4,0.0,6.83,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,4,David,0,0,0,0,0,0,34.0,1.0,0.0,0.0,0.0,0.0,0.0
48,QB,Derek Carr,6,7.16,19.15,154,0,0,4,10,0,0,0,0,0,0,0,0,QB,5,Ken,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,WR,Darius Slayton,11,9.30,7.44,0,0,0,0,0,0,7,5,93,0,0,0,0,WR,5,Ken,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,WR,DK Metcalf,6,2.80,12.89,0,0,0,0,0,0,4,2,28,0,0,0,0,WR,5,Ken,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,WR,Tyler Boyd,9,4.10,9.15,0,0,0,0,0,0,8,6,41,0,0,0,0,WR,5,Ken,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,RB,Latavius Murray,6,5.70,7.83,0,0,0,9,57,0,0,0,0,0,0,0,0,RB,5,Ken,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,RB,Jamaal Williams,5,5.50,7.30,0,0,0,8,30,0,4,3,25,0,0,0,0,RB,5,Ken,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,TE,Darren Waller,6,3.70,9.12,0,0,0,0,0,0,5,3,37,0,0,0,0,TE,5,Ken,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,BN,Trent Taylor,11,0.00,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,5,Ken,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,BN,David Johnson,8,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,5,Ken,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,BN,Matt Ryan,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,5,Ken,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,BN,Randall Cobb,8,4.10,6.02,0,0,0,0,0,0,5,3,41,0,0,0,0,WR,5,Ken,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,BN,Michael Gallup,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,5,Ken,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,BN,Hunter Renfrow,6,3.00,6.25,0,0,0,0,0,0,2,2,30,0,0,0,0,WR,5,Ken,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,K,Jason Sanders,7,14.00,9.02,0,0,0,0,0,0,0,0,0,0,0,0,0,K,5,Ken,0,0,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,BN,Younghoe Koo,10,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,K,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,DEF,York,11,4.0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,5,Ken,0,0,0,0,0,0,17.0,3.0,0.0,0.0,0.0,0.0,0.0
64,QB,Kyler Murray,8,31.90,28.36,245,1,1,11,61,2,0,0,0,0,0,0,0,QB,10,Tony,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,WR,Tyler Lockett,6,6.60,11.31,0,0,0,0,0,0,9,5,66,0,0,0,0,WR,10,Tony,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,WR,Antonio Brown,13,6.60,7.21,0,0,0,1,-3,0,8,7,69,0,0,0,0,WR,10,Tony,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,WR,Chase Claypool,4,17.30,9.76,0,0,0,2,-3,0,10,4,56,2,0,0,0,WR,10,Tony,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,RB,Aaron Jones,5,9.50,16.26,0,0,0,13,46,0,6,5,49,0,0,0,0,RB,10,Tony,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,RB,Chase Edmonds,8,7.70,8.02,0,0,0,8,56,0,3,3,21,0,0,0,0,RB,10,Tony,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,TE,Jimmy Graham,11,0.00,5.63,0,0,0,0,0,0,2,0,0,0,0,0,0,TE,10,Tony,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,BN,Travis Kelce,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TE,10,Tony,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,BN,Marquise Brown,7,1.40,8.07,0,0,0,0,0,0,7,2,14,0,0,0,0,WR,10,Tony,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,BN,Amari Cooper,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,10,Tony,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,BN,Ezekiel Elliott,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,10,Tony,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,BN,Teddy Bridgewater,13,23.04,21.25,136,2,1,3,16,1,0,0,0,0,0,0,0,QB,10,Tony,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,K,Zane Gonzalez,8,16.0,9.12,0,0,0,0,0,0,0,0,0,0,0,0,0,K,10,Tony,0,2,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,BN,Ryan Succop,13,17.0,8.18,0,0,0,0,0,0,0,0,0,0,0,0,0,K,10,Tony,0,3,0,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,DEF,Washington,8,0.0,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,10,Tony,0,0,0,0,0,0,30.0,1.0,0.0,0.0,0.0,0.0,0.0
79,BN,England,5,5.0,6.39,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,10,Tony,0,0,0,0,0,0,17.0,2.0,0.0,1.0,0.0,0.0,0.0
80,QB,Joe Burrow,9,14.52,21.65,213,1,0,0,0,0,0,0,0,0,0,0,0,QB,2,Mike Pearson,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,WR,Corey Davis,4,6.70,8.17,0,0,0,0,0,0,6,5,67,0,0,0,0,WR,2,Mike Pearson,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,WR,Robert Woods,9,3.60,10.54,0,0,0,1,3,0,6,5,33,0,0,0,0,WR,2,Mike Pearson,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,WR,Chris Godwin,13,9.20,10.15,0,0,0,0,0,0,6,6,92,0,0,0,0,WR,2,Mike Pearson,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,RB,Leonard Fournette,13,3.00,10.88,0,0,0,8,19,0,3,2,11,0,0,0,0,RB,2,Mike Pearson,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,RB,Phillip Lindsay,5,0.20,8.26,0,0,0,4,2,0,1,0,0,0,0,0,0,RB,2,Mike Pearson,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,TE,T.J. Hockenson,5,1.30,7.57,0,0,0,0,0,0,4,2,13,0,0,0,0,TE,2,Mike Pearson,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,BN,Devonta Freeman,11,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,2,Mike Pearson,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,BN,Laviska Shenault Jr.,8,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,2,Mike Pearson,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,BN,Todd Gurley II,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,2,Mike Pearson,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,BN,CeeDee Lamb,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,2,Mike Pearson,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,BN,Patrick Mahomes,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,2,Mike Pearson,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,BN,Tee Higgins,9,15.50,7.58,0,0,0,0,0,0,9,7,115,1,0,0,1,WR,2,Mike Pearson,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,BN,Sammy Watkins,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,2,Mike Pearson,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,K,Stephen Gostkowski,4,7.0,8.16,0,0,0,0,0,0,0,0,0,0,0,0,0,K,2,Mike Pearson,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,DEF,Miami,7,8.0,6.04,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,2,Mike Pearson,0,0,0,0,0,0,21.0,2.0,0.0,1.0,0.0,0.0,1.0
96,QB,Tom Brady,13,37.84,23.14,341,3,0,2,2,1,0,0,0,0,0,0,0,QB,7,DanS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,WR,JuJu Smith-Schuster,4,13.70,10.30,0,0,0,0,0,0,13,9,77,1,0,0,0,WR,7,DanS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,WR,Stefon Diggs,11,15.30,12.08,0,0,0,0,0,0,10,10,93,1,0,0,0,WR,7,DanS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,WR,Michael Thomas,6,2.70,11.95,0,0,0,0,0,0,7,2,27,0,0,0,0,WR,7,DanS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,RB,Josh Jacobs,6,25.60,13.87,0,0,0,21,112,2,4,4,24,0,0,0,0,RB,7,DanS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,RB,Duke Johnson,8,5.40,11.61,0,0,0,14,54,0,0,0,0,0,0,0,0,RB,7,DanS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,TE,Evan Engram,11,1.50,6.97,0,0,0,0,0,0,3,2,15,0,0,0,0,TE,7,DanS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,BN,Chris Carson,6,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,7,DanS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,BN,Noah Fant,5,1.80,7.25,0,0,0,0,0,0,7,3,18,0,0,0,0,TE,7,DanS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,BN,D'Andre Swift,5,20.90,9.35,0,0,0,16,81,0,5,5,68,1,0,0,0,RB,7,DanS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,BN,Le'Veon Bell,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,7,DanS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,BN,Henry Ruggs III,6,3.10,6.48,0,0,0,0,0,0,4,3,31,0,0,0,0,WR,7,DanS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,BN,Brandon Aiyuk,11,12.70,8.34,0,0,0,1,-8,0,14,7,75,1,0,0,0,WR,7,DanS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,BN,Raheem Mostert,11,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,7,DanS,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,K,Joey Slye,13,6.0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,K,7,DanS,0,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,DEF,Chicago,11,6.0,6.37,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,7,DanS,0,0,0,0,0,0,19.0,1.0,0.0,1.0,1.0,0.0,0.0
112,QB,Matthew Stafford,5,29.04,20.62,276,3,0,0,0,0,0,0,0,0,0,0,0,QB,11,Sara,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,WR,DJ Moore,13,15.60,9.56,0,0,0,0,0,0,7,4,96,1,0,0,0,WR,11,Sara,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,WR,Keenan Allen,6,9.90,11.06,0,0,0,0,0,0,7,3,39,1,0,0,0,WR,11,Sara,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,WR,Tim Patrick,5,6.10,7.39,0,0,0,0,0,0,6,4,61,0,0,0,0,WR,11,Sara,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,RB,Melvin Gordon III,5,4.60,8.09,0,0,0,11,46,0,2,0,0,0,0,0,0,RB,11,Sara,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,RB,J.D. McKissic,8,10.90,8.28,0,0,0,8,6,1,15,7,43,0,0,0,0,RB,11,Sara,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,TE,Rob Gronkowski,13,11.10,7.07,0,0,0,0,0,0,3,2,51,1,0,0,0,TE,11,Sara,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,BN,Joe Mixon,9,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,11,Sara,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,BN,Daniel Jones,11,22.16,21.99,244,0,0,9,64,1,0,0,0,0,0,0,0,QB,11,Sara,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,BN,Tyreek Hill,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,11,Sara,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,BN,Jamison Crowder,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,11,Sara,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,BN,Zach Ertz,9,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TE,11,Sara,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,BN,Rex Burkhead,5,18.60,5.95,0,0,0,6,31,0,5,4,35,2,0,0,0,RB,11,Sara,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,K,Dan Bailey,7,8.0,7.98,0,0,0,0,0,0,0,0,0,0,0,0,0,K,11,Sara,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,DEF,Indianapolis,7,12.0,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,11,Sara,0,0,0,0,0,0,17.0,1.0,0.0,0.0,0.0,1.0,1.0
127,BN,San Francisco,11,7.0,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,11,Sara,0,0,0,0,0,0,27.0,3.0,0.0,0.0,2.0,0.0,0.0
