Name,Roster Status,GP*,Bye,Fan Pts,Trends % Rostered,Rankings Proj,Rankings Actual,Passing Yds,Passing TD,Passing Int,Rushing Att*,Rushing Yds,Rushing TD,Receiving Tgt*,Receiving Rec*,Receiving Yds,Receiving TD,Ret TD,Misc 2PT,Fum Lost,Pos,Field Goals Made 0-19,Field Goals Made 20-29,Field Goals Made 30-39,Field Goals Made 40-49,Field Goals Made 50+,PAT Made,Pts vs.*,Tackles Sack,Tackles Safe,Turnovers Int,Turnovers Fum Rec,TD TD,Misc Blk Kick
P.J. Walker,W (Dec 23),1,13,0.48,0%,725,294,12,0,0,0,0,0,0,0,0,0,0,0,0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Will Grier,W (Dec 23),0.0,13,0.00,0%,909,881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Moore,W (Dec 23),0.0,10,–,0%,498,440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake Dolegala,W (Dec 23),0.0,5,0.00,0%,1030,1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Shurmur,W (Dec 23),0.0,9,0.00,0%,1015,995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Manny Wilkins,W (Dec 23),0.0,5,0.00,0%,990,968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Tim Boyle,W (Dec 23),0.0,5,0.00,0%,839,807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
John Wolford,W (Dec 23),0.0,9,0.00,0%,890,859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
David Blough,W (Dec 23),0.0,5,0.00,0%,987,964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Brett Rypien,W (Dec 23),0.0,5,0.00,0%,975,950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Drew Anderson,W (Dec 23),0.0,8,0.00,0%,963,938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Trace McSorley,W (Dec 23),0.0,7,0.00,0%,931,905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake Browning,W (Dec 23),0.0,7,0.00,0%,956,931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0,0,0,0,0,0,0,0,0,0,0,0,0
Willie Snead IV,W (Dec 23),1,7,18.4,1%,243,25,0,0,0,0,0,0,7,5,64,2,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Marvin Hall,W (Dec 23),1,9,12.1,1%,178,62,0,0,0,0,0,0,3,2,61,1,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Cordarrelle Patterson,W (Dec 23),1,11,10.9,8%,121,74,0,0,0,12,30,0,2,2,19,0,1,0,0,"WR,RB",0,0,0,0,0,0,0,0,0,0,0,0,0
Jakeem Grant,W (Dec 23),1,7,10.3,5%,149,79,0,0,0,0,0,0,5,4,43,1,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Reynolds,W (Dec 23),1,9,9.4,5%,162,90,0,0,0,0,0,0,10,8,94,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
DaeSean Hamilton,W (Dec 23),1,5,7.3,0%,275,109,0,0,0,0,0,0,6,4,33,1,0,0,1,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
John Brown,W (Dec 23),1,11,7.2,68%,83,111,0,0,0,0,0,0,8,6,72,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaiah McKenzie,W (Dec 23),1,11,6.68,0%,287,119,12,1,0,0,0,0,1,1,2,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio Brown,W (Dec 23),1,13,6.6,83%,131,121,0,0,0,1,-3,0,8,7,69,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaiah Wright,W (Dec 23),1,8,5.9,0%,231,136,0,0,0,0,0,0,6,6,59,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Cam Sims,W (Dec 23),1,8,5.4,0%,215,141,0,0,0,0,0,0,5,4,54,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
KJ Hamler,W (Dec 23),1,5,5.0,4%,163,145,0,0,0,0,0,0,10,4,50,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Rashard Higgins,W (Dec 23),1,9,4.8,17%,190,155,0,0,0,0,0,0,4,3,48,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalen Reagor,W (Dec 23),1,9,4.7,26%,201,158,0,0,0,0,0,0,7,4,47,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Steven Sims Jr.,W (Dec 23),1,8,4.6,2%,262,161,0,0,0,0,0,0,6,5,46,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Devin Duvernay,W (Dec 23),1,7,4.5,1%,293,163,0,0,0,0,0,0,3,3,45,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Golden Tate,W (Dec 23),1,11,4.4,16%,233,164,0,0,0,0,0,0,5,2,44,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Conley,W (Dec 23),1,8,4.3,1%,203,168,0,0,0,0,0,0,8,4,43,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg Ward,W (Dec 23),1,9,3.9,5%,247,177,0,0,0,0,0,0,6,5,39,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Freddie Swain,W (Dec 23),1,6,3.7,0%,309,183,0,0,0,0,0,0,4,3,37,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Zach Pascal,W (Dec 23),1,7,3.3,5%,182,191,0,0,0,0,0,0,5,4,33,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Henry Ruggs III,W (Dec 23),1,6,3.1,34%,161,195,0,0,0,0,0,0,4,3,31,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
James Washington,W (Dec 23),1,4,3.0,6%,305,199,0,0,0,0,0,0,2,2,30,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Miller,W (Dec 23),1,11,2.8,20%,229,208,0,0,0,0,0,0,7,2,28,0,0,0,0,WR,0,0,0,0,0,0,0,0,0,0,0,0,0
Rex Burkhead,W (Dec 23),1,5,18.6,24%,189,22,0,0,0,6,31,0,5,4,35,2,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Malcolm Brown,W (Dec 23),1,9,17.1,25%,174,31,0,0,0,6,33,2,2,2,18,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Salvon Ahmed,W (Dec 23),1,7,15.0,5%,138,45,0,0,0,21,85,1,1,1,5,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
J.D. McKissic,W (Dec 23),1,8,10.9,69%,99,73,0,0,0,8,6,1,15,7,43,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Cordarrelle Patterson,W (Dec 23),1,11,10.9,8%,121,74,0,0,0,12,30,0,2,2,19,0,1,0,0,"WR,RB",0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Collins,W (Dec 23),1,6,10.7,0%,616,76,0,0,0,11,43,1,2,1,4,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
D'Onta Foreman,W (Dec 23),1,4,8.3,0%,270,100,0,0,0,7,18,0,1,1,5,1,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Gus Edwards,W (Dec 23),1,7,7.3,36%,197,110,0,0,0,7,42,0,1,1,31,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Corey Clement,W (Dec 23),1,9,6.5,0%,315,123,0,0,0,1,5,1,0,0,0,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Samaje Perine,W (Dec 23),1,9,5.5,0%,259,139,0,0,0,7,48,0,1,1,7,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Duke Johnson,W (Dec 23),1,8,5.4,83%,43,142,0,0,0,14,54,0,0,0,0,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerick McKinnon,W (Dec 23),1,11,4.6,84%,71,160,0,0,0,18,33,0,3,1,13,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeremy McNichols,W (Dec 23),1,4,3.4,1%,255,188,0,0,0,3,26,0,1,1,8,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Alfred Morris,W (Dec 23),1,11,3.4,0%,251,187,0,0,0,8,34,0,0,0,0,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
DeeJay Dallas,W (Dec 23),1,6,3.1,37%,143,196,0,0,0,2,8,0,3,2,23,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Adrian Peterson,W (Dec 23),1,5,3.0,48%,210,197,0,0,0,4,21,0,1,1,9,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Austin Walter,W (Dec 23),1,11,3.0,0%,375,201,0,0,0,1,3,0,1,1,27,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark Ingram II,W (Dec 23),1,7,2.9,60%,165,206,0,0,0,5,5,0,2,2,24,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Wilkins,W (Dec 23),1,7,2.8,18%,156,209,0,0,0,8,28,0,1,0,0,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Malcolm Perry,W (Dec 23),1,7,2.7,0%,332,211,0,0,0,1,6,0,2,2,21,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Royce Freeman,W (Dec 23),1,5,2.6,1%,307,216,0,0,0,2,11,0,2,2,15,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Trayveon Williams,W (Dec 23),1,9,2.2,0%,378,224,0,0,0,5,22,0,0,0,0,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakob Johnson,W (Dec 23),1,5,2.0,0%,367,230,0,0,0,0,0,0,2,2,20,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Travis Homer,W (Dec 23),1,6,1.9,4%,181,233,0,0,0,0,0,0,3,3,19,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick Laird,W (Dec 23),1,7,1.9,1%,290,234,0,0,0,2,19,0,0,0,0,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron Brate,W (Dec 23),1,13,9.1,1%,289,94,0,0,0,0,0,0,3,3,31,1,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Pharaoh Brown,W (Dec 23),1,8,8.1,0%,335,101,0,0,0,0,0,0,2,2,21,1,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonnu Smith,W (Dec 23),1,4,7.5,86%,154,108,0,0,0,1,1,1,6,2,14,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Durham Smythe,W (Dec 23),1,7,6.9,0%,298,115,0,0,0,0,0,0,2,2,9,1,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Colin Thompson,W (Dec 23),1,13,6.7,0%,743,118,0,0,0,0,0,0,1,1,7,1,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Rudolph,W (Dec 23),1,7,4.3,5%,214,166,0,0,0,0,0,0,5,4,63,0,0,0,1,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Dan Arnold,W (Dec 23),1,8,3.4,0%,300,189,0,0,0,0,0,0,4,4,34,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg Olsen,W (Dec 23),1,6,3.3,11%,286,190,0,0,0,0,0,0,4,2,33,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Gerald Everett,W (Dec 23),1,9,2.7,10%,223,213,0,0,0,0,0,0,3,2,27,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Ross Dwelley,W (Dec 23),1,11,2.2,4%,268,223,0,0,0,0,0,0,2,1,22,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Izzo,W (Dec 23),1,5,2.0,0%,288,229,0,0,0,0,0,0,1,1,20,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Shaheen,W (Dec 23),1,7,1.9,0%,328,232,0,0,0,0,0,0,1,1,19,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Noah Fant,W (Dec 23),1,5,1.8,86%,130,237,0,0,0,0,0,0,7,3,18,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Will Dissly,W (Dec 23),1,6,1.6,1%,284,241,0,0,0,0,0,0,2,1,16,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Dawson Knox,W (Dec 23),1,11,1.6,1%,265,243,0,0,0,0,0,0,4,2,16,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Darren Fells,W (Dec 23),1,8,1.5,4%,272,247,0,0,0,0,0,0,1,1,15,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Eifert,W (Dec 23),1,8,1.5,5%,222,248,0,0,0,0,0,0,4,2,15,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Donald Parham Jr.,W (Dec 23),1,6,1.3,0%,318,257,0,0,0,0,0,0,1,1,13,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Troy Fumagalli,W (Dec 23),1,5,1.2,0%,789,259,0,0,0,0,0,0,3,2,12,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaden Smith,W (Dec 23),1,11,1.2,0%,297,261,0,0,0,0,0,0,2,2,12,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Conklin,W (Dec 23),1,7,1.1,0%,790,263,0,0,0,0,0,0,2,2,11,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Drew Sample,W (Dec 23),1,9,0.9,1%,245,274,0,0,0,0,0,0,2,1,9,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesse James,W (Dec 23),1,5,0.9,0%,337,275,0,0,0,0,0,0,3,2,9,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Ian Thomas,W (Dec 23),1,13,0.7,6%,326,282,0,0,0,0,0,0,1,1,7,0,0,0,0,TE,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Bass,W (Dec 23),1,11,18.00,13%,111,28,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,0,3,3,0,0,0,0,0,0,0
Ryan Succop,W (Dec 23),1,13,17.00,52%,104,32,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,3,0,1,0,4,0,0,0,0,0,0,0
Daniel Carlson,W (Dec 23),1,6,15.00,54%,86,46,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,2,0,0,1,4,0,0,0,0,0,0,0
Chris Boswell,W (Dec 23),1,4,14.00,33%,84,49,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,2,0,3,0,0,0,0,0,0,0
Chase McLaughlin,W (Dec 23),1,10,10.00,0%,205,85,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,0,1,2,0,0,0,0,0,0,0
Dustin Hopkins,W (Dec 23),1,8,10.00,0%,155,84,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,1,0,3,0,0,0,0,0,0,0
Graham Gano,W (Dec 23),1,11,10.00,7%,117,83,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,1,0,3,0,0,0,0,0,0,0
Cairo Santos,W (Dec 23),1,11,8.00,3%,126,105,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,0,1,0,1,0,0,0,0,0,0,0
Robbie Gould,W (Dec 23),1,11,8.00,60%,132,104,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,1,0,1,0,0,0,0,0,0,0
Joey Slye,W (Dec 23),1,13,6.00,53%,81,131,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,1,0,2,0,0,0,0,0,0,0
Kai Forbath,W (Dec 23),1,9,5.00,42%,61,147,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,0,0,0,2,0,0,0,0,0,0,0
Nick Folk,W (Dec 23),1,5,5.00,4%,124,146,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,1,0,0,0,2,0,0,0,0,0,0,0
Cody Parkey,W (Dec 23),1,9,5.00,1%,122,149,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,1,0,1,0,0,0,0,0,0,0
Jake Elliott,W (Dec 23),1,9,4.00,15%,95,174,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,0,1,0,0,0,0,0,0,0,0,0
Randy Bullock,W (Dec 23),1,9,4.00,17%,134,173,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0,0,1,0,0,1,0,0,0,0,0,0,0
Sam Sloman,W (Dec 23),0.0,4,0.00,1%,1113,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Nick Vogel,W (Dec 23),0.0,7,0.00,0%,1114,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Justin Rohrwasser,W (Dec 23),0.0,5,0.00,0%,1112,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Ramiz Ahmed,W (Dec 23),0.0,11,0.00,0%,1139,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Lirim Hajrullahu,W (Dec 23),0.0,13,0.00,0%,1138,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Elliott Fry,W (Dec 23),0.0,10,–,0%,1131,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Austin MacGinnis,W (Dec 23),0.0,9,0.00,0%,1137,1128,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Brandon Wright,W (Dec 23),0.0,9,0.00,0%,1115,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Tucker McCann,W (Dec 23),0.0,4,0.00,0%,1116,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Dominik Eberle,W (Dec 23),0.0,6,0.00,0%,1117,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,K,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
Houston,W (Dec 23),1,8,5.00,12%,185,154,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,10,1,0,0,0,0,0
Jacksonville,W (Dec 23),1,8,5.00,1%,237,153,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,24,1,0,1,1,0,0
Tampa Bay,W (Dec 23),1,13,5.00,84%,135,151,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,23,3,0,1,0,0,0
England,W (Dec 23),1,5,5.00,55%,167,150,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,17,2,0,1,0,0,0
York,W (Dec 23),1,11,4.00,35%,157,176,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,17,3,0,0,0,0,0
Detroit,W (Dec 23),1,5,4.00,10%,173,175,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,27,2,0,0,1,0,0
Arizona,W (Dec 23),1,8,3.00,19%,194,204,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,30,0,0,2,0,0,0
Los Angeles,W (Dec 23),1,6,1.00,41%,171,268,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,29,0,0,0,1,0,0
York,W (Dec 23),0.0,10,–,5%,1143,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas,W (Dec 23),0.0,10,–,13%,1141,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atlanta,W (Dec 23),0.0,10,–,2%,1140,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denver,W (Dec 23),1,5,-4.00,21%,232,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,37,0,0,0,0,0,0
Cincinnati,W (Dec 23),1,9,-4.00,2%,241,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,0,0,0,0,0,0,36,0,0,0,0,0,0
