,Lineup-Pos,Name,Bye,Fan Pts,Proj Pts,Passing Yds,Passing TD,Passing Int,Rushing Att*,Rushing Yds,Rushing TD,Receiving Tgt*,Receiving Rec*,Receiving Yds,Receiving TD,Ret TD,Misc 2PT,Fum Lost,Pos,owner-id,owner,Field Goals Made 0‑19,Field Goals Made 20‑29,Field Goals Made 30‑39,Field Goals Made 40‑49,Field Goals Made 50+,PAT Made,Pts vs.*,Tackles Sack,Tackles Safe,Turnovers Int,Turnovers Fum Rec,TD TD,Misc Blk Kick
20,RB,Kenyan Drake,8,12.5,13.18,0,0,0,16,60,1,2,2,5,0,0,0,0,RB,8,Nicholas Saunders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,RB,Devin Singletary,11,5.3,9.61,0,0,0,9,30,0,7,5,23,0,0,0,0,RB,8,Nicholas Saunders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,TE,Jared Cook,6,8.0,6.99,0,0,0,0,0,0,7,5,80,0,0,0,0,TE,8,Nicholas Saunders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,BN,Ronald Jones II,13,8.2,9.26,0,0,0,17,66,0,3,2,16,0,0,0,0,RB,8,Nicholas Saunders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,BN,Baker Mayfield,9,11.86,19.78,189,1,1,2,3,0,0,0,0,0,0,0,0,QB,8,Nicholas Saunders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,BN,Mike Williams,6,6.9,7.17,0,0,0,0,0,0,9,4,69,0,0,0,0,WR,8,Nicholas Saunders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,BN,Allen Lazard,5,14.2,5.63,0,0,0,1,19,0,4,4,63,1,0,0,0,WR,8,Nicholas Saunders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,BN,Boston Scott,9,5.4,9.05,0,0,0,9,35,0,2,2,19,0,0,0,0,RB,8,Nicholas Saunders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,BN,Cordarrelle Patterson,11,3.1,3.65,0,0,0,4,19,0,1,1,12,0,0,0,0,"WR,RB",8,Nicholas Saunders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,BN,Peyton Barber,8,14.9,5.11,0,0,0,17,29,2,0,0,0,0,0,0,0,RB,8,Nicholas Saunders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,K,Robbie Gould,11,10.0,9.13,0,0,0,0,0,0,0,0,0,0,0,0,0,K,8,Nicholas Saunders,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,DEF,Buffalo,11,8.0,9.75,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,8,Nicholas Saunders,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,1.0,1.0,0.0,0.0
32,QB,Dak Prescott,10,19.64,24.79,266,1,0,3,30,0,0,0,0,0,0,0,0,QB,4,David,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,WR,Davante Adams,5,27.6,12.75,0,0,0,0,0,0,17,14,156,2,0,0,0,WR,4,David,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,WR,Will Fuller V,8,11.2,9.72,0,0,0,0,0,0,10,8,112,0,0,0,0,WR,4,David,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,WR,A.J. Green,9,5.1,8.38,0,0,0,0,0,0,9,5,51,0,0,0,0,WR,4,David,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,RB,Nick Chubb,9,4.6,13.09,0,0,0,10,60,0,1,1,6,0,0,0,1,RB,4,David,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,RB,Jonathan Taylor,7,8.9,10.61,0,0,0,9,22,0,6,6,67,0,0,0,0,RB,4,David,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,TE,Mark Andrews,7,17.8,10.6,0,0,0,0,0,0,6,5,58,2,0,0,0,TE,4,David,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,BN,Cam Akers,9,4.3,6.84,0,0,0,14,39,0,1,1,4,0,0,0,0,RB,4,David,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,BN,Matt Breida,7,2.2,6.9,0,0,0,5,22,0,0,0,0,0,0,0,0,RB,4,David,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,BN,Sterling Shepard,11,4.7,7.63,0,0,0,0,0,0,6,6,47,0,0,0,0,WR,4,David,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,BN,Kirk Cousins,7,25.76,20.23,259,2,1,4,34,0,0,0,0,0,0,1,0,QB,4,David,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,BN,Christian Kirk,8,0.0,7.25,0,0,0,0,0,0,5,1,0,0,0,0,0,WR,4,David,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,BN,Dallas Goedert,9,16.1,6.09,0,0,0,0,0,0,9,8,101,1,0,0,0,TE,4,David,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,BN,Curtis Samuel,13,4.3,6.95,0,0,0,1,5,0,8,5,38,0,0,0,0,WR,4,David,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,K,Ka'imi Fairbairn,8,2.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,K,4,David,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,DEF,Dallas,10,4.0,6.28,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,4,David,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0
48,QB,Matt Ryan,10,27.9,22.23,450,2,1,1,-1,0,0,0,0,0,0,0,0,QB,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,WR,DK Metcalf,6,15.5,10.22,0,0,0,0,0,0,8,4,95,1,0,0,0,WR,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,WR,Tyler Boyd,9,3.3,9.07,0,0,0,0,0,0,5,4,33,0,0,0,0,WR,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,WR,Michael Gallup,10,5.0,9.66,0,0,0,0,0,0,5,3,50,0,0,0,0,WR,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,RB,Saquon Barkley,11,6.6,15.96,0,0,0,15,6,0,9,6,60,0,0,0,0,RB,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,RB,David Johnson,8,16.9,11.88,0,0,0,11,77,1,4,3,32,0,0,0,0,RB,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,TE,Darren Waller,6,4.5,8.57,0,0,0,0,0,0,8,6,45,0,0,0,0,TE,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,BN,Darius Slayton,11,22.2,7.95,0,0,0,0,0,0,9,6,102,2,0,0,0,WR,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,BN,Marlon Mack,7,5.6,0.16,0,0,0,4,26,0,3,3,30,0,0,0,0,RB,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,BN,Hunter Renfrow,6,2.1,5.71,0,0,0,0,0,0,2,2,21,0,0,0,0,WR,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,BN,Kyle Rudolph,7,2.8,4.24,0,0,0,0,0,0,2,2,28,0,0,0,0,TE,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,BN,Randall Cobb,8,2.3,7.44,0,0,0,0,0,0,3,2,23,0,0,0,0,WR,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,BN,Jamaal Williams,5,4.2,3.76,0,0,0,7,21,0,4,4,21,0,0,0,0,RB,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,BN,Derek Carr,6,15.56,20.91,239,1,0,0,0,0,0,0,0,0,0,0,0,QB,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,K,Dan Bailey,7,4.0,8.62,0,0,0,0,0,0,0,0,0,0,0,0,0,K,5,Ken,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,DEF,Minnesota,7,-4.0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,5,Ken,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
64,QB,Kyler Murray,8,28.3,21.26,230,1,1,13,91,1,0,0,0,0,0,0,0,QB,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,WR,Amari Cooper,10,8.1,9.89,0,0,0,0,0,0,14,10,81,0,0,0,0,WR,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,WR,Tyler Lockett,6,9.2,10.44,0,0,0,0,0,0,8,8,92,0,0,0,0,WR,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,WR,Marquise Brown,7,10.1,9.98,0,0,0,0,0,0,6,5,101,0,0,0,0,WR,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,RB,Ezekiel Elliott,10,24.7,16.24,0,0,0,22,96,1,4,3,31,1,0,0,0,RB,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,RB,Aaron Jones,5,13.6,13.66,0,0,0,16,66,1,6,4,10,0,0,0,0,RB,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,TE,Travis Kelce,10,11.0,11.71,0,0,0,0,0,0,6,6,50,1,0,0,0,TE,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,BN,J.K. Dobbins,7,14.2,7.01,0,0,0,7,22,2,0,0,0,0,0,0,0,RB,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,BN,Julian Edelman,5,8.0,8.73,0,0,0,1,23,0,7,5,57,0,0,0,0,WR,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,BN,Brandin Cooks,8,2.0,8.0,0,0,0,0,0,0,5,2,20,0,0,0,0,WR,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,BN,Hayden Hurst,10,3.8,7.16,0,0,0,0,0,0,5,3,38,0,0,0,0,TE,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,BN,Kerryon Johnson,5,1.4,11.58,0,0,0,7,14,0,0,0,0,0,0,0,0,RB,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,BN,Philip Rivers,7,16.82,20.7,363,1,2,1,3,0,0,0,0,0,0,0,0,QB,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,K,Chris Boswell,4,9.0,8.53,0,0,0,0,0,0,0,0,0,0,0,0,0,K,10,Tony,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,DEF,England,5,11.0,9.27,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,3.0,0.0,0.0,0.0
79,BN,Tampa Bay,13,0.0,4.78,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,10,Tony,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0
80,QB,Patrick Mahomes,10,26.44,29.25,211,3,0,0,0,0,0,0,0,0,0,0,0,QB,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,WR,Chris Godwin,13,7.9,11.73,0,0,0,0,0,0,7,6,79,0,0,0,0,WR,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,WR,Robert Woods,9,11.9,9.86,0,0,0,1,14,0,8,6,105,0,0,0,0,WR,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,WR,CeeDee Lamb,10,5.9,8.29,0,0,0,0,0,0,6,5,59,0,0,0,0,WR,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,RB,Todd Gurley II,10,11.7,12.4,0,0,0,14,56,1,5,2,1,0,0,0,0,RB,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,RB,Mark Ingram II,7,2.9,11.32,0,0,0,10,29,0,0,0,0,0,0,0,0,RB,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,TE,Austin Hooper,9,1.5,6.69,0,0,0,0,0,0,2,2,15,0,0,0,0,TE,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,BN,D'Andre Swift,5,8.3,5.92,0,0,0,3,8,1,5,3,15,0,0,0,0,RB,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,BN,Cam Newton,5,25.7,21.34,155,0,0,15,75,2,0,0,0,0,0,0,0,QB,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,BN,Sony Michel,5,9.7,7.6,0,0,0,10,37,1,0,0,0,0,0,0,0,RB,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,BN,T.J. Hockenson,5,11.6,6.97,0,0,0,0,0,0,5,5,56,1,0,0,0,TE,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,BN,Sammy Watkins,10,14.5,8.23,0,0,0,1,3,0,9,7,82,1,0,0,0,WR,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,BN,Larry Fitzgerald,8,3.4,4.9,0,0,0,0,0,0,5,4,34,0,0,0,0,WR,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,BN,LeSean McCoy,13,0.2,3.59,0,0,0,0,0,0,1,1,2,0,0,0,0,RB,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,K,Matt Prater,5,12.0,8.52,0,0,0,0,0,0,0,0,0,0,0,0,0,K,2,Mike Pearson,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,DEF,Pittsburgh,4,8.0,8.65,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,2,Mike Pearson,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,2.0,0.0,0.0,0.0
96,QB,Tom Brady,13,24.46,22.86,239,2,2,3,9,1,0,0,0,0,0,0,0,QB,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,WR,Michael Thomas,6,1.7,13.38,0,0,0,0,0,0,5,3,17,0,0,0,0,WR,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,WR,JuJu Smith-Schuster,4,18.9,10.3,0,0,0,0,0,0,6,6,69,2,0,0,0,WR,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,WR,Stefon Diggs,11,8.6,10.0,0,0,0,0,0,0,9,8,86,0,0,0,0,WR,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,RB,Josh Jacobs,6,31.9,15.29,0,0,0,25,93,3,6,4,46,0,0,0,0,RB,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,RB,Chris Carson,6,18.6,12.82,0,0,0,6,21,0,6,6,45,2,0,0,0,RB,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,TE,Evan Engram,11,0.9,7.09,0,0,0,0,0,0,7,2,9,0,0,0,0,TE,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,BN,Le'Veon Bell,10,4.6,10.08,0,0,0,6,14,0,2,2,32,0,0,0,0,RB,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,BN,Leonard Fournette,13,1.9,6.36,0,0,0,5,5,0,1,1,14,0,0,0,0,RB,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,BN,Joe Burrow,9,16.32,20.05,193,0,1,8,46,1,0,0,0,0,0,0,0,QB,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,BN,Henry Ruggs III,6,6.6,7.73,0,0,0,2,11,0,5,3,55,0,0,0,0,WR,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,BN,Noah Fant,5,14.1,6.67,0,0,0,0,0,0,6,5,81,1,0,0,0,TE,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,BN,Parris Campbell,7,8.0,6.91,0,0,0,1,9,0,9,6,71,0,0,0,0,WR,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,BN,N'Keal Harry,5,1.9,7.3,0,0,0,0,0,0,6,5,39,0,0,0,1,WR,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,K,Younghoe Koo,10,9.0,8.83,0,0,0,0,0,0,0,0,0,0,0,0,0,K,7,DanS,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,DEF,Chicago,11,3.0,5.92,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,7,DanS,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0
112,QB,Matthew Stafford,5,18.18,21.11,297,1,1,5,23,0,0,0,0,0,0,0,0,QB,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,WR,Tyreek Hill,10,10.6,12.76,0,0,0,0,0,0,6,5,46,1,0,0,0,WR,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,WR,DJ Moore,13,5.4,10.4,0,0,0,0,0,0,9,4,54,0,0,0,0,WR,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,WR,Keenan Allen,6,3.7,9.26,0,0,0,0,0,0,8,4,37,0,0,0,0,WR,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,RB,Joe Mixon,9,5.1,14.1,0,0,0,19,69,0,2,1,2,0,0,0,1,RB,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,RB,Melvin Gordon III,5,12.6,10.07,0,0,0,15,78,1,3,3,8,0,0,0,1,RB,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,TE,Zach Ertz,9,7.8,8.95,0,0,0,0,0,0,7,3,18,1,0,0,0,TE,11,Sara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
